datetime_utc,open,high,low,close,volume
2024-09-30 15:00:00+00:00,143.033,143.125,142.993,143.122,4170.95
2024-09-30 15:05:00+00:00,143.122,143.244,143.119,143.232,3748.35
2024-09-30 15:10:00+00:00,143.232,143.294,143.204,143.204,3919.02
2024-09-30 15:15:00+00:00,143.203,143.24,143.171,143.228,3793.98
2024-09-30 15:20:00+00:00,143.227,143.231,143.163,143.202,3942.0
2024-09-30 15:25:00+00:00,143.201,143.272,143.199,143.27,3398.19
2024-09-30 15:30:00+00:00,143.27,143.276,143.157,143.203,3847.48
2024-09-30 15:35:00+00:00,143.202,143.278,143.202,143.261,3413.1
2024-09-30 15:40:00+00:00,143.263,143.327,143.261,143.323,2678.1
2024-09-30 15:45:00+00:00,143.323,143.368,143.311,143.336,1691.55
2024-09-30 15:50:00+00:00,143.335,143.356,143.311,143.342,1699.86
2024-09-30 15:55:00+00:00,143.341,143.362,143.261,143.262,3124.35
2024-09-30 16:00:00+00:00,143.256,143.267,143.196,143.196,2699.17
2024-09-30 16:05:00+00:00,143.192,143.206,143.148,143.206,2504.64
2024-09-30 16:10:00+00:00,143.207,143.248,143.207,143.219,1015.8
2024-09-30 16:15:00+00:00,143.218,143.27,143.199,143.259,1950.15
2024-09-30 16:20:00+00:00,143.258,143.318,143.119,143.271,3634.23
2024-09-30 16:25:00+00:00,143.269,143.275,143.197,143.201,1567.52
2024-09-30 16:30:00+00:00,143.199,143.231,143.084,143.125,2374.94
2024-09-30 16:35:00+00:00,143.126,143.162,143.116,143.149,981.42
2024-09-30 16:40:00+00:00,143.151,143.156,143.086,143.148,1055.43
2024-09-30 16:45:00+00:00,143.147,143.191,143.141,143.155,1480.17
2024-09-30 16:50:00+00:00,143.157,143.18,143.099,143.151,849.75
2024-09-30 16:55:00+00:00,143.15,143.165,143.076,143.116,982.89
2024-09-30 17:00:00+00:00,143.113,143.127,143.051,143.075,1312.14
2024-09-30 17:05:00+00:00,143.077,143.084,143.021,143.022,2672.16
2024-09-30 17:10:00+00:00,143.017,143.045,142.949,142.96,2749.03
