datetime_utc,open,high,low,close,volume
2021-03-31 15:00:00+00:00,110.518,110.552,110.483,110.521,1160.89
2021-03-31 15:05:00+00:00,110.521,110.564,110.484,110.484,804.34
2021-03-31 15:10:00+00:00,110.484,110.494,110.443,110.482,1002.91
2021-03-31 15:15:00+00:00,110.483,110.543,110.483,110.533,471.87
2021-03-31 15:20:00+00:00,110.536,110.578,110.526,110.578,451.39
2021-03-31 15:25:00+00:00,110.578,110.617,110.578,110.598,663.27
2021-03-31 15:30:00+00:00,110.597,110.617,110.575,110.606,486.96
2021-03-31 15:35:00+00:00,110.603,110.634,110.591,110.614,307.6
2021-03-31 15:40:00+00:00,110.615,110.62,110.585,110.585,452.58
2021-03-31 15:45:00+00:00,110.585,110.622,110.575,110.608,505.77
2021-03-31 15:50:00+00:00,110.61,110.612,110.559,110.578,442.15
2021-03-31 15:55:00+00:00,110.576,110.613,110.569,110.611,415.5
2021-03-31 16:00:00+00:00,110.608,110.608,110.559,110.576,568.28
2021-03-31 16:05:00+00:00,110.576,110.576,110.548,110.568,318.16
2021-03-31 16:10:00+00:00,110.568,110.592,110.568,110.585,301.72
2021-03-31 16:15:00+00:00,110.583,110.591,110.559,110.576,351.95
2021-03-31 16:20:00+00:00,110.575,110.602,110.574,110.592,204.0
2021-03-31 16:25:00+00:00,110.591,110.604,110.582,110.604,264.94
2021-03-31 16:30:00+00:00,110.604,110.609,110.592,110.592,252.88
2021-03-31 16:35:00+00:00,110.591,110.61,110.585,110.609,142.7
2021-03-31 16:40:00+00:00,110.609,110.609,110.579,110.584,191.8
2021-03-31 16:45:00+00:00,110.585,110.598,110.58,110.593,113.91
2021-03-31 16:50:00+00:00,110.594,110.613,110.59,110.611,271.28
2021-03-31 16:55:00+00:00,110.613,110.617,110.604,110.608,153.53
2021-03-31 17:00:00+00:00,110.607,110.614,110.589,110.604,202.4
2021-03-31 17:05:00+00:00,110.607,110.608,110.572,110.573,289.28
2021-03-31 17:10:00+00:00,110.573,110.615,110.572,110.615,293.93
2021-03-31 17:15:00+00:00,110.616,110.658,110.609,110.655,370.16
2021-03-31 17:20:00+00:00,110.653,110.655,110.615,110.621,306.42
2021-03-31 17:25:00+00:00,110.621,110.642,110.621,110.639,175.41
2021-03-31 17:30:00+00:00,110.64,110.658,110.632,110.651,223.42
2021-03-31 17:35:00+00:00,110.652,110.659,110.632,110.653,194.7
2021-03-31 17:40:00+00:00,110.654,110.669,110.652,110.668,252.04
2021-03-31 17:45:00+00:00,110.668,110.687,110.664,110.67,302.43
2021-03-31 17:50:00+00:00,110.667,110.684,110.658,110.683,279.6
2021-03-31 17:55:00+00:00,110.683,110.708,110.677,110.687,296.26
2021-03-31 18:00:00+00:00,110.686,110.707,110.686,110.701,282.67
2021-03-31 18:05:00+00:00,110.703,110.716,110.701,110.705,304.87
2021-03-31 18:10:00+00:00,110.707,110.719,110.707,110.714,198.16
2021-03-31 18:15:00+00:00,110.715,110.726,110.715,110.719,222.08
2021-03-31 18:20:00+00:00,110.721,110.724,110.712,110.721,210.71
2021-03-31 18:25:00+00:00,110.721,110.736,110.716,110.726,167.4
2021-03-31 18:30:00+00:00,110.724,110.735,110.719,110.728,143.13
2021-03-31 18:35:00+00:00,110.731,110.748,110.729,110.745,123.45
2021-03-31 18:40:00+00:00,110.746,110.747,110.724,110.747,191.07
2021-03-31 18:45:00+00:00,110.746,110.752,110.732,110.737,184.82
2021-03-31 18:50:00+00:00,110.738,110.755,110.727,110.729,352.2
2021-03-31 18:55:00+00:00,110.73,110.76,110.724,110.735,387.82
2021-03-31 19:00:00+00:00,110.737,110.744,110.717,110.735,358.64
2021-03-31 19:05:00+00:00,110.735,110.76,110.731,110.736,301.6
2021-03-31 19:10:00+00:00,110.736,110.736,110.705,110.72,258.83
2021-03-31 19:15:00+00:00,110.719,110.727,110.717,110.721,126.54
2021-03-31 19:20:00+00:00,110.718,110.737,110.712,110.733,265.81
2021-03-31 19:25:00+00:00,110.733,110.745,110.732,110.744,169.75
2021-03-31 19:30:00+00:00,110.743,110.76,110.742,110.757,181.46
2021-03-31 19:35:00+00:00,110.754,110.779,110.744,110.754,219.57
2021-03-31 19:40:00+00:00,110.753,110.755,110.737,110.744,175.84
2021-03-31 19:45:00+00:00,110.745,110.762,110.739,110.74,216.18
2021-03-31 19:50:00+00:00,110.74,110.759,110.733,110.741,375.48
2021-03-31 19:55:00+00:00,110.742,110.751,110.716,110.728,630.63
2021-03-31 20:00:00+00:00,110.727,110.734,110.705,110.723,309.46
2021-03-31 20:05:00+00:00,110.723,110.753,110.722,110.748,134.35
2021-03-31 20:10:00+00:00,110.749,110.753,110.737,110.748,121.67
2021-03-31 20:15:00+00:00,110.747,110.754,110.743,110.751,42.93
2021-03-31 20:20:00+00:00,110.754,110.764,110.754,110.755,37.81
2021-03-31 20:25:00+00:00,110.756,110.76,110.751,110.756,91.45
2021-03-31 20:30:00+00:00,110.755,110.755,110.738,110.739,83.12
2021-03-31 20:35:00+00:00,110.739,110.742,110.724,110.741,296.84
2021-03-31 20:40:00+00:00,110.74,110.742,110.722,110.722,103.61
2021-03-31 20:45:00+00:00,110.722,110.731,110.716,110.718,191.09
2021-03-31 20:50:00+00:00,110.718,110.719,110.692,110.702,377.9
2021-03-31 20:55:00+00:00,110.702,110.744,110.698,110.703,167.57
2021-03-31 21:00:00+00:00,110.708,110.708,110.698,110.704,5.23
2021-03-31 21:05:00+00:00,110.704,110.704,110.704,110.704,2.3
2021-03-31 21:10:00+00:00,110.704,110.745,110.678,110.717,99.02
2021-03-31 21:15:00+00:00,110.742,110.744,110.714,110.741,67.37
2021-03-31 21:20:00+00:00,110.727,110.741,110.705,110.714,74.59
2021-03-31 21:25:00+00:00,110.714,110.743,110.709,110.712,148.92
2021-03-31 21:30:00+00:00,110.712,110.744,110.692,110.723,212.96
2021-03-31 21:35:00+00:00,110.723,110.725,110.721,110.724,36.69
2021-03-31 21:40:00+00:00,110.725,110.725,110.719,110.719,48.93
2021-03-31 21:45:00+00:00,110.714,110.727,110.705,110.706,38.43
2021-03-31 21:50:00+00:00,110.708,110.727,110.704,110.704,28.0
2021-03-31 21:55:00+00:00,110.705,110.738,110.703,110.731,63.39
2021-03-31 22:00:00+00:00,110.733,110.733,110.688,110.715,190.76
2021-03-31 22:05:00+00:00,110.716,110.731,110.714,110.726,102.69
2021-03-31 22:10:00+00:00,110.727,110.734,110.724,110.733,48.29
2021-03-31 22:15:00+00:00,110.735,110.747,110.73,110.73,50.73
2021-03-31 22:20:00+00:00,110.732,110.734,110.732,110.734,18.44
2021-03-31 22:25:00+00:00,110.734,110.753,110.733,110.751,54.6
2021-03-31 22:30:00+00:00,110.752,110.752,110.731,110.738,73.51
2021-03-31 22:35:00+00:00,110.739,110.781,110.739,110.757,192.07
2021-03-31 22:40:00+00:00,110.76,110.765,110.759,110.762,64.32
2021-03-31 22:45:00+00:00,110.761,110.769,110.758,110.758,98.95
2021-03-31 22:50:00+00:00,110.758,110.766,110.756,110.765,38.12
2021-03-31 22:55:00+00:00,110.766,110.775,110.763,110.773,51.28
2021-03-31 23:00:00+00:00,110.775,110.78,110.766,110.766,120.69
2021-03-31 23:05:00+00:00,110.767,110.804,110.767,110.793,140.03
2021-03-31 23:10:00+00:00,110.793,110.799,110.768,110.771,90.75
2021-03-31 23:15:00+00:00,110.771,110.788,110.769,110.776,105.98
2021-03-31 23:20:00+00:00,110.776,110.782,110.773,110.779,24.81
2021-03-31 23:25:00+00:00,110.779,110.788,110.769,110.788,115.34
2021-03-31 23:30:00+00:00,110.785,110.792,110.784,110.786,123.9
2021-03-31 23:35:00+00:00,110.785,110.788,110.777,110.788,84.11
2021-03-31 23:40:00+00:00,110.788,110.792,110.783,110.784,72.73
2021-03-31 23:45:00+00:00,110.783,110.784,110.753,110.765,199.27
2021-03-31 23:50:00+00:00,110.763,110.763,110.745,110.755,247.02
2021-03-31 23:55:00+00:00,110.755,110.771,110.754,110.758,84.84
2021-04-01 00:00:00+00:00,110.758,110.784,110.732,110.782,564.71
2021-04-01 00:05:00+00:00,110.782,110.782,110.762,110.765,373.55
2021-04-01 00:10:00+00:00,110.765,110.781,110.723,110.73,548.26
2021-04-01 00:15:00+00:00,110.733,110.733,110.699,110.717,286.15
2021-04-01 00:20:00+00:00,110.717,110.761,110.712,110.739,404.86
2021-04-01 00:25:00+00:00,110.739,110.741,110.709,110.723,278.24
2021-04-01 00:30:00+00:00,110.722,110.722,110.676,110.692,364.06
2021-04-01 00:35:00+00:00,110.692,110.739,110.685,110.733,345.57
2021-04-01 00:40:00+00:00,110.734,110.767,110.727,110.758,301.36
2021-04-01 00:45:00+00:00,110.756,110.758,110.741,110.746,187.23
2021-04-01 00:50:00+00:00,110.746,110.823,110.733,110.808,1318.28
2021-04-01 00:55:00+00:00,110.811,110.823,110.788,110.788,743.87
2021-04-01 01:00:00+00:00,110.789,110.796,110.757,110.757,628.04
2021-04-01 01:05:00+00:00,110.756,110.757,110.744,110.746,269.25
2021-04-01 01:10:00+00:00,110.745,110.76,110.74,110.748,348.23
2021-04-01 01:15:00+00:00,110.747,110.751,110.728,110.748,254.96
2021-04-01 01:20:00+00:00,110.748,110.748,110.715,110.716,187.43
2021-04-01 01:25:00+00:00,110.716,110.723,110.706,110.719,201.52
2021-04-01 01:30:00+00:00,110.72,110.726,110.691,110.691,204.3
2021-04-01 01:35:00+00:00,110.691,110.704,110.682,110.694,212.61
2021-04-01 01:40:00+00:00,110.696,110.704,110.674,110.682,373.2
2021-04-01 01:45:00+00:00,110.683,110.691,110.624,110.639,514.96
2021-04-01 01:50:00+00:00,110.638,110.662,110.635,110.659,225.95
2021-04-01 01:55:00+00:00,110.659,110.686,110.659,110.662,277.57
2021-04-01 02:00:00+00:00,110.662,110.697,110.648,110.694,367.63
2021-04-01 02:05:00+00:00,110.694,110.708,110.67,110.673,337.02
2021-04-01 02:10:00+00:00,110.674,110.69,110.667,110.683,121.95
2021-04-01 02:15:00+00:00,110.683,110.698,110.677,110.696,168.59
2021-04-01 02:20:00+00:00,110.696,110.709,110.678,110.684,216.44
2021-04-01 02:25:00+00:00,110.685,110.685,110.665,110.672,128.36
2021-04-01 02:30:00+00:00,110.67,110.691,110.667,110.691,146.16
2021-04-01 02:35:00+00:00,110.692,110.697,110.683,110.691,133.44
2021-04-01 02:40:00+00:00,110.691,110.694,110.657,110.659,245.88
2021-04-01 02:45:00+00:00,110.659,110.66,110.644,110.65,294.11
2021-04-01 02:50:00+00:00,110.649,110.65,110.615,110.623,351.97
2021-04-01 02:55:00+00:00,110.622,110.639,110.618,110.637,149.86
2021-04-01 03:00:00+00:00,110.637,110.643,110.631,110.642,112.41
2021-04-01 03:05:00+00:00,110.643,110.652,110.628,110.631,120.29
2021-04-01 03:10:00+00:00,110.631,110.633,110.596,110.597,359.4
2021-04-01 03:15:00+00:00,110.591,110.606,110.579,110.602,267.2
2021-04-01 03:20:00+00:00,110.605,110.607,110.569,110.58,206.36
2021-04-01 03:25:00+00:00,110.58,110.601,110.578,110.599,102.87
