datetime_utc,open,high,low,close,volume
2024-03-31 21:00:00+00:00,151.246,151.246,151.246,151.246,5.7
2024-03-31 21:05:00+00:00,151.246,151.246,151.225,151.226,12.9
2024-03-31 21:10:00+00:00,151.225,151.25,151.225,151.249,15.45
2024-03-31 21:15:00+00:00,151.248,151.25,151.229,151.25,87.69
2024-03-31 21:20:00+00:00,151.249,151.25,151.248,151.25,21.6
2024-03-31 21:25:00+00:00,151.25,151.25,151.236,151.25,23.38
2024-03-31 21:30:00+00:00,151.25,151.266,151.234,151.251,90.9
2024-03-31 21:35:00+00:00,151.235,151.255,151.235,151.244,169.5
2024-03-31 21:40:00+00:00,151.245,151.335,151.238,151.307,322.02
2024-03-31 21:45:00+00:00,151.307,151.337,151.255,151.32,211.27
2024-03-31 21:50:00+00:00,151.317,151.317,151.299,151.315,18.6
2024-03-31 21:55:00+00:00,151.315,151.318,151.236,151.288,104.7
2024-03-31 22:00:00+00:00,151.288,151.309,151.248,151.25,559.65
2024-03-31 22:05:00+00:00,151.251,151.271,151.219,151.252,349.1
2024-03-31 22:10:00+00:00,151.253,151.288,151.235,151.241,576.95
2024-03-31 22:15:00+00:00,151.24,151.282,151.237,151.256,399.9
2024-03-31 22:20:00+00:00,151.255,151.282,151.255,151.267,255.45
2024-03-31 22:25:00+00:00,151.266,151.279,151.247,151.274,338.7
2024-03-31 22:30:00+00:00,151.275,151.306,151.269,151.305,296.68
2024-03-31 22:35:00+00:00,151.304,151.314,151.289,151.314,343.5
2024-03-31 22:40:00+00:00,151.314,151.325,151.299,151.31,225.89
2024-03-31 22:45:00+00:00,151.31,151.34,151.31,151.325,196.25
2024-03-31 22:50:00+00:00,151.327,151.353,151.323,151.332,243.91
2024-03-31 22:55:00+00:00,151.332,151.361,151.324,151.352,259.26
2024-03-31 23:00:00+00:00,151.353,151.372,151.347,151.372,728.52
2024-03-31 23:05:00+00:00,151.371,151.379,151.366,151.37,350.57
2024-03-31 23:10:00+00:00,151.371,151.378,151.365,151.369,120.46
2024-03-31 23:15:00+00:00,151.37,151.372,151.342,151.344,382.71
2024-03-31 23:20:00+00:00,151.344,151.371,151.344,151.353,430.82
2024-03-31 23:25:00+00:00,151.353,151.354,151.332,151.346,445.26
2024-03-31 23:30:00+00:00,151.346,151.402,151.321,151.378,757.98
2024-03-31 23:35:00+00:00,151.378,151.403,151.372,151.393,496.85
2024-03-31 23:40:00+00:00,151.394,151.395,151.379,151.382,314.85
2024-03-31 23:45:00+00:00,151.384,151.428,151.383,151.404,822.75
2024-03-31 23:50:00+00:00,151.403,151.409,151.364,151.391,580.38
2024-03-31 23:55:00+00:00,151.391,151.424,151.376,151.401,690.16
2024-04-01 00:00:00+00:00,151.401,151.429,151.335,151.345,1080.61
2024-04-01 00:05:00+00:00,151.345,151.361,151.318,151.347,1073.66
2024-04-01 00:10:00+00:00,151.347,151.364,151.309,151.309,986.44
2024-04-01 00:15:00+00:00,151.31,151.329,151.27,151.286,1154.3
2024-04-01 00:20:00+00:00,151.286,151.313,151.255,151.264,641.57
2024-04-01 00:25:00+00:00,151.269,151.289,151.251,151.287,803.33
2024-04-01 00:30:00+00:00,151.288,151.314,151.272,151.296,891.46
2024-04-01 00:35:00+00:00,151.296,151.323,151.29,151.313,885.73
2024-04-01 00:40:00+00:00,151.312,151.361,151.309,151.352,761.61
2024-04-01 00:45:00+00:00,151.35,151.374,151.344,151.346,943.37
2024-04-01 00:50:00+00:00,151.345,151.384,151.327,151.368,1296.52
2024-04-01 00:55:00+00:00,151.369,151.399,151.353,151.375,957.07
2024-04-01 01:00:00+00:00,151.376,151.391,151.367,151.369,811.12
2024-04-01 01:05:00+00:00,151.369,151.369,151.331,151.349,907.55
2024-04-01 01:10:00+00:00,151.349,151.349,151.289,151.29,1106.14
2024-04-01 01:15:00+00:00,151.291,151.328,151.278,151.311,899.19
2024-04-01 01:20:00+00:00,151.311,151.326,151.295,151.298,644.05
2024-04-01 01:25:00+00:00,151.298,151.322,151.29,151.316,567.42
2024-04-01 01:30:00+00:00,151.316,151.331,151.298,151.3,660.64
2024-04-01 01:35:00+00:00,151.298,151.299,151.267,151.267,830.55
2024-04-01 01:40:00+00:00,151.268,151.289,151.265,151.281,442.42
2024-04-01 01:45:00+00:00,151.286,151.3,151.276,151.293,444.84
2024-04-01 01:50:00+00:00,151.293,151.293,151.248,151.259,435.03
2024-04-01 01:55:00+00:00,151.259,151.292,151.259,151.278,601.87
2024-04-01 02:00:00+00:00,151.28,151.295,151.275,151.286,725.52
2024-04-01 02:05:00+00:00,151.287,151.304,151.255,151.271,882.34
2024-04-01 02:10:00+00:00,151.27,151.281,151.255,151.275,480.9
2024-04-01 02:15:00+00:00,151.275,151.279,151.26,151.269,530.04
2024-04-01 02:20:00+00:00,151.27,151.276,151.267,151.27,305.5
2024-04-01 02:25:00+00:00,151.271,151.292,151.271,151.279,551.76
2024-04-01 02:30:00+00:00,151.279,151.294,151.279,151.291,444.75
2024-04-01 02:35:00+00:00,151.291,151.304,151.257,151.267,492.34
2024-04-01 02:40:00+00:00,151.268,151.278,151.26,151.272,431.63
2024-04-01 02:45:00+00:00,151.273,151.295,151.272,151.29,552.61
2024-04-01 02:50:00+00:00,151.291,151.304,151.284,151.302,365.32
2024-04-01 02:55:00+00:00,151.301,151.325,151.299,151.318,302.23
2024-04-01 03:00:00+00:00,151.319,151.342,151.317,151.336,412.02
2024-04-01 03:05:00+00:00,151.336,151.353,151.333,151.334,584.17
2024-04-01 03:10:00+00:00,151.334,151.351,151.331,151.347,433.99
2024-04-01 03:15:00+00:00,151.347,151.354,151.339,151.345,422.75
2024-04-01 03:20:00+00:00,151.345,151.355,151.34,151.344,519.49
2024-04-01 03:25:00+00:00,151.344,151.347,151.331,151.333,309.68
2024-04-01 03:30:00+00:00,151.33,151.335,151.308,151.31,432.7
2024-04-01 03:35:00+00:00,151.31,151.327,151.308,151.313,383.64
2024-04-01 03:40:00+00:00,151.313,151.34,151.31,151.335,534.05
2024-04-01 03:45:00+00:00,151.336,151.347,151.333,151.342,321.78
2024-04-01 03:50:00+00:00,151.343,151.346,151.331,151.344,379.11
2024-04-01 03:55:00+00:00,151.343,151.348,151.336,151.346,286.44
2024-04-01 04:00:00+00:00,151.345,151.358,151.333,151.342,614.99
2024-04-01 04:05:00+00:00,151.342,151.389,151.342,151.384,550.76
2024-04-01 04:10:00+00:00,151.383,151.384,151.365,151.376,772.01
2024-04-01 04:15:00+00:00,151.376,151.387,151.369,151.371,467.88
2024-04-01 04:20:00+00:00,151.373,151.379,151.37,151.377,222.68
2024-04-01 04:25:00+00:00,151.376,151.386,151.365,151.386,325.52
2024-04-01 04:30:00+00:00,151.386,151.402,151.364,151.366,595.96
2024-04-01 04:35:00+00:00,151.365,151.382,151.353,151.378,585.34
2024-04-01 04:40:00+00:00,151.378,151.394,151.367,151.371,394.42
2024-04-01 04:45:00+00:00,151.369,151.381,151.354,151.376,519.62
2024-04-01 04:50:00+00:00,151.377,151.38,151.351,151.364,437.78
2024-04-01 04:55:00+00:00,151.363,151.37,151.352,151.368,479.9
2024-04-01 05:00:00+00:00,151.37,151.383,151.369,151.379,421.35
2024-04-01 05:05:00+00:00,151.379,151.403,151.379,151.386,428.73
2024-04-01 05:10:00+00:00,151.385,151.409,151.381,151.385,510.01
2024-04-01 05:15:00+00:00,151.386,151.397,151.384,151.389,432.22
2024-04-01 05:20:00+00:00,151.389,151.397,151.385,151.386,546.5
2024-04-01 05:25:00+00:00,151.385,151.389,151.369,151.387,273.21
2024-04-01 05:30:00+00:00,151.385,151.385,151.361,151.379,794.01
2024-04-01 05:35:00+00:00,151.378,151.386,151.366,151.379,624.3
2024-04-01 05:40:00+00:00,151.379,151.401,151.377,151.394,707.62
2024-04-01 05:45:00+00:00,151.393,151.395,151.366,151.369,546.8
2024-04-01 05:50:00+00:00,151.368,151.393,151.362,151.393,450.3
2024-04-01 05:55:00+00:00,151.393,151.393,151.369,151.381,337.23
2024-04-01 06:00:00+00:00,151.383,151.391,151.345,151.36,914.79
2024-04-01 06:05:00+00:00,151.36,151.375,151.358,151.365,759.92
2024-04-01 06:10:00+00:00,151.365,151.382,151.364,151.375,404.75
2024-04-01 06:15:00+00:00,151.376,151.39,151.366,151.378,560.59
2024-04-01 06:20:00+00:00,151.378,151.378,151.329,151.343,535.46
2024-04-01 06:25:00+00:00,151.343,151.347,151.313,151.313,485.45
2024-04-01 06:30:00+00:00,151.313,151.333,151.301,151.333,552.61
2024-04-01 06:35:00+00:00,151.332,151.352,151.32,151.351,677.46
2024-04-01 06:40:00+00:00,151.35,151.356,151.34,151.345,753.2
2024-04-01 06:45:00+00:00,151.344,151.351,151.334,151.347,972.57
2024-04-01 06:50:00+00:00,151.347,151.357,151.336,151.341,733.38
2024-04-01 06:55:00+00:00,151.341,151.367,151.334,151.366,580.49
2024-04-01 07:00:00+00:00,151.368,151.396,151.359,151.383,1064.65
2024-04-01 07:05:00+00:00,151.384,151.396,151.37,151.386,739.66
2024-04-01 07:10:00+00:00,151.387,151.388,151.372,151.377,450.38
2024-04-01 07:15:00+00:00,151.377,151.379,151.367,151.373,603.24
2024-04-01 07:20:00+00:00,151.373,151.395,151.365,151.384,447.81
2024-04-01 07:25:00+00:00,151.383,151.385,151.352,151.352,481.53
2024-04-01 07:30:00+00:00,151.351,151.356,151.342,151.351,438.83
2024-04-01 07:35:00+00:00,151.352,151.373,151.348,151.35,455.51
2024-04-01 07:40:00+00:00,151.35,151.354,151.341,151.344,392.98
2024-04-01 07:45:00+00:00,151.345,151.366,151.341,151.365,572.48
2024-04-01 07:50:00+00:00,151.366,151.376,151.36,151.371,528.74
2024-04-01 07:55:00+00:00,151.371,151.371,151.336,151.339,697.1
2024-04-01 08:00:00+00:00,151.34,151.355,151.334,151.34,792.77
2024-04-01 08:05:00+00:00,151.341,151.356,151.34,151.35,519.45
2024-04-01 08:10:00+00:00,151.35,151.362,151.342,151.353,614.45
2024-04-01 08:15:00+00:00,151.35,151.366,151.344,151.351,695.26
2024-04-01 08:20:00+00:00,151.352,151.352,151.329,151.337,677.61
2024-04-01 08:25:00+00:00,151.337,151.354,151.334,151.345,631.46
2024-04-01 08:30:00+00:00,151.345,151.349,151.333,151.34,259.76
2024-04-01 08:35:00+00:00,151.34,151.348,151.326,151.34,331.25
2024-04-01 08:40:00+00:00,151.34,151.346,151.335,151.337,406.73
2024-04-01 08:45:00+00:00,151.336,151.34,151.333,151.338,276.3
2024-04-01 08:50:00+00:00,151.339,151.34,151.335,151.34,343.97
2024-04-01 08:55:00+00:00,151.339,151.35,151.336,151.338,289.36
2024-04-01 09:00:00+00:00,151.338,151.358,151.326,151.355,564.38
2024-04-01 09:05:00+00:00,151.355,151.363,151.353,151.361,256.42
2024-04-01 09:10:00+00:00,151.361,151.366,151.358,151.363,536.51
2024-04-01 09:15:00+00:00,151.362,151.375,151.361,151.372,400.66
2024-04-01 09:20:00+00:00,151.371,151.374,151.364,151.372,441.88
2024-04-01 09:25:00+00:00,151.372,151.385,151.37,151.383,380.06
2024-04-01 09:30:00+00:00,151.384,151.384,151.353,151.354,464.98
2024-04-01 09:35:00+00:00,151.354,151.366,151.352,151.355,884.75
2024-04-01 09:40:00+00:00,151.355,151.369,151.354,151.366,849.87
2024-04-01 09:45:00+00:00,151.365,151.368,151.355,151.359,670.74
2024-04-01 09:50:00+00:00,151.359,151.364,151.357,151.362,491.64
2024-04-01 09:55:00+00:00,151.362,151.384,151.353,151.383,847.44
2024-04-01 10:00:00+00:00,151.383,151.397,151.379,151.393,799.53
2024-04-01 10:05:00+00:00,151.393,151.401,151.387,151.391,1164.79
2024-04-01 10:10:00+00:00,151.391,151.391,151.378,151.381,819.37
2024-04-01 10:15:00+00:00,151.382,151.393,151.367,151.391,1339.28
2024-04-01 10:20:00+00:00,151.392,151.4,151.381,151.392,679.55
2024-04-01 10:25:00+00:00,151.393,151.393,151.374,151.382,649.98
2024-04-01 10:30:00+00:00,151.38,151.39,151.369,151.384,912.54
2024-04-01 10:35:00+00:00,151.385,151.391,151.372,151.372,1037.1
2024-04-01 10:40:00+00:00,151.378,151.385,151.375,151.382,671.53
2024-04-01 10:45:00+00:00,151.383,151.383,151.37,151.372,510.17
2024-04-01 10:50:00+00:00,151.371,151.383,151.356,151.377,1025.3
2024-04-01 10:55:00+00:00,151.376,151.377,151.365,151.366,575.85
2024-04-01 11:00:00+00:00,151.366,151.373,151.361,151.373,888.6
2024-04-01 11:05:00+00:00,151.373,151.376,151.363,151.364,669.0
2024-04-01 11:10:00+00:00,151.365,151.373,151.351,151.364,1321.9
2024-04-01 11:15:00+00:00,151.364,151.367,151.349,151.355,918.9
2024-04-01 11:20:00+00:00,151.354,151.36,151.352,151.354,570.3
2024-04-01 11:25:00+00:00,151.355,151.356,151.351,151.354,846.45
2024-04-01 11:30:00+00:00,151.36,151.384,151.36,151.375,1144.97
2024-04-01 11:35:00+00:00,151.376,151.385,151.374,151.382,959.1
2024-04-01 11:40:00+00:00,151.384,151.384,151.374,151.383,1063.37
2024-04-01 11:45:00+00:00,151.383,151.387,151.377,151.383,641.85
2024-04-01 11:50:00+00:00,151.382,151.386,151.366,151.384,524.4
2024-04-01 11:55:00+00:00,151.384,151.399,151.378,151.389,758.6
2024-04-01 12:00:00+00:00,151.389,151.421,151.384,151.418,1040.61
2024-04-01 12:05:00+00:00,151.419,151.461,151.417,151.451,2017.53
