datetime_utc,open,high,low,close,volume
2022-03-31 15:00:00+00:00,121.377,121.439,121.281,121.387,2257.39
2022-03-31 15:05:00+00:00,121.385,121.472,121.385,121.464,953.83
2022-03-31 15:10:00+00:00,121.465,121.474,121.398,121.431,1104.94
2022-03-31 15:15:00+00:00,121.435,121.458,121.358,121.382,980.79
2022-03-31 15:20:00+00:00,121.382,121.43,121.368,121.414,898.46
2022-03-31 15:25:00+00:00,121.418,121.443,121.399,121.433,748.9
2022-03-31 15:30:00+00:00,121.433,121.455,121.414,121.441,781.84
2022-03-31 15:35:00+00:00,121.441,121.456,121.405,121.45,787.35
2022-03-31 15:40:00+00:00,121.451,121.513,121.444,121.508,684.75
2022-03-31 15:45:00+00:00,121.503,121.503,121.433,121.464,543.15
2022-03-31 15:50:00+00:00,121.464,121.468,121.397,121.407,849.09
2022-03-31 15:55:00+00:00,121.406,121.422,121.356,121.422,794.37
2022-03-31 16:00:00+00:00,121.421,121.493,121.42,121.479,565.3
2022-03-31 16:05:00+00:00,121.478,121.55,121.476,121.546,501.73
2022-03-31 16:10:00+00:00,121.545,121.593,121.535,121.586,732.26
2022-03-31 16:15:00+00:00,121.587,121.622,121.562,121.61,554.42
2022-03-31 16:20:00+00:00,121.607,121.615,121.547,121.586,533.58
2022-03-31 16:25:00+00:00,121.586,121.653,121.586,121.649,631.18
2022-03-31 16:30:00+00:00,121.649,121.653,121.595,121.623,354.97
2022-03-31 16:35:00+00:00,121.623,121.672,121.622,121.637,708.73
2022-03-31 16:40:00+00:00,121.636,121.672,121.576,121.578,803.65
2022-03-31 16:45:00+00:00,121.579,121.602,121.549,121.584,483.38
2022-03-31 16:50:00+00:00,121.585,121.6,121.549,121.595,363.7
2022-03-31 16:55:00+00:00,121.595,121.608,121.548,121.556,581.5
2022-03-31 17:00:00+00:00,121.559,121.607,121.55,121.595,659.12
2022-03-31 17:05:00+00:00,121.593,121.617,121.558,121.573,512.43
2022-03-31 17:10:00+00:00,121.573,121.593,121.57,121.585,183.22
2022-03-31 17:15:00+00:00,121.583,121.583,121.54,121.557,308.76
2022-03-31 17:20:00+00:00,121.55,121.552,121.535,121.543,172.8
2022-03-31 17:25:00+00:00,121.543,121.591,121.527,121.591,395.14
2022-03-31 17:30:00+00:00,121.59,121.632,121.58,121.624,264.36
2022-03-31 17:35:00+00:00,121.621,121.621,121.577,121.585,225.21
2022-03-31 17:40:00+00:00,121.586,121.597,121.572,121.572,340.26
2022-03-31 17:45:00+00:00,121.572,121.585,121.534,121.542,294.81
2022-03-31 17:50:00+00:00,121.543,121.566,121.538,121.554,318.66
2022-03-31 17:55:00+00:00,121.555,121.569,121.53,121.559,338.42
2022-03-31 18:00:00+00:00,121.56,121.59,121.56,121.587,631.35
2022-03-31 18:05:00+00:00,121.585,121.588,121.542,121.555,366.77
2022-03-31 18:10:00+00:00,121.555,121.581,121.545,121.573,460.22
2022-03-31 18:15:00+00:00,121.574,121.574,121.537,121.56,337.99
2022-03-31 18:20:00+00:00,121.559,121.58,121.554,121.575,196.15
2022-03-31 18:25:00+00:00,121.575,121.596,121.567,121.589,205.61
2022-03-31 18:30:00+00:00,121.589,121.594,121.578,121.591,305.7
2022-03-31 18:35:00+00:00,121.591,121.596,121.577,121.588,307.26
2022-03-31 18:40:00+00:00,121.59,121.6,121.569,121.581,236.13
2022-03-31 18:45:00+00:00,121.581,121.581,121.532,121.535,250.01
2022-03-31 18:50:00+00:00,121.537,121.552,121.526,121.552,222.54
2022-03-31 18:55:00+00:00,121.553,121.61,121.523,121.605,582.87
2022-03-31 19:00:00+00:00,121.603,121.611,121.585,121.589,364.9
2022-03-31 19:05:00+00:00,121.592,121.596,121.565,121.566,338.2
2022-03-31 19:10:00+00:00,121.566,121.618,121.565,121.612,282.37
2022-03-31 19:15:00+00:00,121.612,121.658,121.61,121.654,344.4
2022-03-31 19:20:00+00:00,121.655,121.658,121.642,121.647,253.07
2022-03-31 19:25:00+00:00,121.647,121.648,121.633,121.648,206.94
2022-03-31 19:30:00+00:00,121.648,121.688,121.648,121.676,308.07
2022-03-31 19:35:00+00:00,121.678,121.684,121.654,121.669,223.48
2022-03-31 19:40:00+00:00,121.67,121.714,121.668,121.714,314.62
2022-03-31 19:45:00+00:00,121.713,121.713,121.675,121.683,584.0
2022-03-31 19:50:00+00:00,121.684,121.718,121.675,121.704,634.71
2022-03-31 19:55:00+00:00,121.704,121.768,121.674,121.72,1035.59
2022-03-31 20:00:00+00:00,121.719,121.777,121.707,121.73,620.95
2022-03-31 20:05:00+00:00,121.73,121.733,121.703,121.716,435.98
2022-03-31 20:10:00+00:00,121.715,121.715,121.676,121.685,474.88
2022-03-31 20:15:00+00:00,121.687,121.696,121.674,121.677,267.33
2022-03-31 20:20:00+00:00,121.681,121.706,121.681,121.706,185.93
2022-03-31 20:25:00+00:00,121.705,121.744,121.705,121.74,323.18
2022-03-31 20:30:00+00:00,121.739,121.74,121.713,121.716,205.09
2022-03-31 20:35:00+00:00,121.715,121.716,121.703,121.704,198.18
2022-03-31 20:40:00+00:00,121.704,121.719,121.703,121.719,152.47
2022-03-31 20:45:00+00:00,121.722,121.724,121.698,121.698,118.26
2022-03-31 20:50:00+00:00,121.698,121.711,121.691,121.7,267.69
2022-03-31 20:55:00+00:00,121.7,121.711,121.598,121.652,314.2
2022-03-31 21:00:00+00:00,121.646,121.646,121.592,121.636,6.14
2022-03-31 21:05:00+00:00,121.625,121.653,121.618,121.637,10.19
2022-03-31 21:10:00+00:00,121.625,121.698,121.625,121.69,76.32
2022-03-31 21:15:00+00:00,121.69,121.723,121.677,121.697,165.69
2022-03-31 21:20:00+00:00,121.693,121.722,121.693,121.697,21.33
2022-03-31 21:25:00+00:00,121.696,121.706,121.694,121.696,37.34
2022-03-31 21:30:00+00:00,121.697,121.71,121.695,121.696,115.13
2022-03-31 21:35:00+00:00,121.696,121.704,121.696,121.699,75.9
2022-03-31 21:40:00+00:00,121.7,121.718,121.7,121.712,96.53
2022-03-31 21:45:00+00:00,121.711,121.719,121.709,121.71,52.74
2022-03-31 21:50:00+00:00,121.71,121.71,121.706,121.71,30.58
2022-03-31 21:55:00+00:00,121.71,121.71,121.672,121.678,39.78
2022-03-31 22:00:00+00:00,121.672,121.821,121.667,121.795,591.12
2022-03-31 22:05:00+00:00,121.795,121.796,121.766,121.785,349.17
2022-03-31 22:10:00+00:00,121.785,121.798,121.774,121.785,276.23
2022-03-31 22:15:00+00:00,121.785,121.815,121.78,121.8,846.78
2022-03-31 22:20:00+00:00,121.8,121.806,121.719,121.722,609.65
2022-03-31 22:25:00+00:00,121.723,121.727,121.686,121.72,1090.86
2022-03-31 22:30:00+00:00,121.719,121.76,121.701,121.723,699.22
2022-03-31 22:35:00+00:00,121.722,121.738,121.707,121.718,462.06
2022-03-31 22:40:00+00:00,121.719,121.758,121.717,121.748,340.11
2022-03-31 22:45:00+00:00,121.749,121.771,121.734,121.734,647.98
2022-03-31 22:50:00+00:00,121.731,121.743,121.708,121.72,521.06
2022-03-31 22:55:00+00:00,121.72,121.754,121.719,121.751,310.57
2022-03-31 23:00:00+00:00,121.752,121.775,121.747,121.775,557.46
2022-03-31 23:05:00+00:00,121.775,121.818,121.768,121.816,608.27
2022-03-31 23:10:00+00:00,121.816,121.833,121.792,121.818,380.91
2022-03-31 23:15:00+00:00,121.818,121.854,121.817,121.853,305.75
2022-03-31 23:20:00+00:00,121.853,121.856,121.829,121.849,545.39
2022-03-31 23:25:00+00:00,121.847,121.908,121.838,121.864,584.7
2022-03-31 23:30:00+00:00,121.862,121.875,121.825,121.828,450.92
2022-03-31 23:35:00+00:00,121.829,121.848,121.809,121.823,433.22
2022-03-31 23:40:00+00:00,121.822,121.841,121.815,121.831,182.31
2022-03-31 23:45:00+00:00,121.832,121.833,121.785,121.792,249.37
2022-03-31 23:50:00+00:00,121.792,121.797,121.761,121.778,273.93
2022-03-31 23:55:00+00:00,121.778,121.78,121.74,121.743,319.13
2022-04-01 00:00:00+00:00,121.743,121.824,121.742,121.82,1234.44
2022-04-01 00:05:00+00:00,121.821,121.956,121.821,121.902,1241.95
2022-04-01 00:10:00+00:00,121.899,121.921,121.847,121.897,1227.99
2022-04-01 00:15:00+00:00,121.903,121.956,121.888,121.918,1474.29
2022-04-01 00:20:00+00:00,121.918,121.956,121.911,121.942,1269.38
2022-04-01 00:25:00+00:00,121.944,121.988,121.934,121.961,1112.17
2022-04-01 00:30:00+00:00,121.963,122.025,121.939,122.012,1373.81
2022-04-01 00:35:00+00:00,122.011,122.053,121.989,121.99,1054.28
2022-04-01 00:40:00+00:00,121.991,122.021,121.968,121.971,1110.81
2022-04-01 00:45:00+00:00,121.974,121.998,121.946,121.97,1114.58
2022-04-01 00:50:00+00:00,121.971,122.196,121.97,122.161,2491.4
2022-04-01 00:55:00+00:00,122.161,122.185,122.1,122.116,1636.54
2022-04-01 01:00:00+00:00,122.116,122.205,122.073,122.165,1438.16
2022-04-01 01:05:00+00:00,122.165,122.182,122.094,122.109,1082.75
2022-04-01 01:10:00+00:00,122.104,122.139,122.093,122.131,713.78
2022-04-01 01:15:00+00:00,122.131,122.131,122.072,122.112,798.93
2022-04-01 01:20:00+00:00,122.113,122.231,122.099,122.199,1207.8
2022-04-01 01:25:00+00:00,122.199,122.228,122.163,122.212,919.71
2022-04-01 01:30:00+00:00,122.211,122.236,122.171,122.197,1090.61
2022-04-01 01:35:00+00:00,122.196,122.204,122.131,122.14,804.63
2022-04-01 01:40:00+00:00,122.137,122.164,122.117,122.159,922.13
2022-04-01 01:45:00+00:00,122.159,122.212,122.157,122.209,780.41
2022-04-01 01:50:00+00:00,122.211,122.313,122.194,122.29,894.99
2022-04-01 01:55:00+00:00,122.291,122.375,122.291,122.334,1572.38
2022-04-01 02:00:00+00:00,122.334,122.419,122.316,122.35,1161.57
2022-04-01 02:05:00+00:00,122.351,122.385,122.323,122.332,746.47
2022-04-01 02:10:00+00:00,122.332,122.346,122.289,122.298,1186.17
2022-04-01 02:15:00+00:00,122.298,122.345,122.28,122.283,1049.92
2022-04-01 02:20:00+00:00,122.283,122.32,122.27,122.313,865.26
2022-04-01 02:25:00+00:00,122.312,122.371,122.311,122.336,868.15
2022-04-01 02:30:00+00:00,122.336,122.439,122.336,122.436,1452.75
2022-04-01 02:35:00+00:00,122.438,122.438,122.366,122.383,1070.59
2022-04-01 02:40:00+00:00,122.382,122.523,122.366,122.523,1588.53
2022-04-01 02:45:00+00:00,122.523,122.565,122.476,122.491,1344.99
2022-04-01 02:50:00+00:00,122.492,122.629,122.486,122.575,2321.53
2022-04-01 02:55:00+00:00,122.58,122.69,122.575,122.654,1898.13
2022-04-01 03:00:00+00:00,122.654,122.733,122.642,122.676,1629.07
2022-04-01 03:05:00+00:00,122.676,122.679,122.592,122.632,1466.66
2022-04-01 03:10:00+00:00,122.634,122.639,122.582,122.623,1007.78
2022-04-01 03:15:00+00:00,122.62,122.706,122.578,122.691,1306.21
2022-04-01 03:20:00+00:00,122.692,122.7,122.653,122.662,1127.78
2022-04-01 03:25:00+00:00,122.662,122.662,122.598,122.614,783.65
2022-04-01 03:30:00+00:00,122.615,122.667,122.603,122.663,1003.5
2022-04-01 03:35:00+00:00,122.665,122.708,122.645,122.699,721.04
2022-04-01 03:40:00+00:00,122.697,122.721,122.647,122.65,872.71
2022-04-01 03:45:00+00:00,122.65,122.682,122.627,122.643,1023.85
2022-04-01 03:50:00+00:00,122.646,122.656,122.602,122.64,1078.19
2022-04-01 03:55:00+00:00,122.64,122.641,122.618,122.627,566.28
2022-04-01 04:00:00+00:00,122.627,122.631,122.45,122.591,2340.6
2022-04-01 04:05:00+00:00,122.602,122.609,122.532,122.547,1159.17
2022-04-01 04:10:00+00:00,122.547,122.547,122.487,122.524,1340.79
2022-04-01 04:15:00+00:00,122.524,122.526,122.451,122.501,1341.09
2022-04-01 04:20:00+00:00,122.501,122.566,122.468,122.539,899.89
2022-04-01 04:25:00+00:00,122.541,122.562,122.535,122.552,589.33
2022-04-01 04:30:00+00:00,122.554,122.593,122.533,122.59,1086.6
2022-04-01 04:35:00+00:00,122.591,122.591,122.51,122.51,786.72
2022-04-01 04:40:00+00:00,122.51,122.53,122.444,122.504,1031.99
2022-04-01 04:45:00+00:00,122.505,122.543,122.504,122.541,621.59
2022-04-01 04:50:00+00:00,122.54,122.552,122.492,122.512,832.46
2022-04-01 04:55:00+00:00,122.512,122.6,122.491,122.6,1156.39
2022-04-01 05:00:00+00:00,122.6,122.643,122.565,122.642,467.16
2022-04-01 05:05:00+00:00,122.642,122.652,122.582,122.599,513.79
2022-04-01 05:10:00+00:00,122.599,122.62,122.565,122.589,814.09
2022-04-01 05:15:00+00:00,122.589,122.592,122.525,122.529,416.94
2022-04-01 05:20:00+00:00,122.528,122.534,122.507,122.522,566.36
2022-04-01 05:25:00+00:00,122.522,122.553,122.506,122.52,397.95
2022-04-01 05:30:00+00:00,122.52,122.521,122.378,122.4,886.23
2022-04-01 05:35:00+00:00,122.4,122.475,122.399,122.44,722.0
2022-04-01 05:40:00+00:00,122.441,122.447,122.335,122.378,970.15
2022-04-01 05:45:00+00:00,122.379,122.408,122.356,122.408,519.55
2022-04-01 05:50:00+00:00,122.407,122.407,122.372,122.386,654.22
2022-04-01 05:55:00+00:00,122.388,122.406,122.361,122.392,642.73
2022-04-01 06:00:00+00:00,122.391,122.391,122.269,122.324,1175.83
2022-04-01 06:05:00+00:00,122.323,122.323,122.254,122.281,1309.28
2022-04-01 06:10:00+00:00,122.282,122.346,122.28,122.342,784.38
2022-04-01 06:15:00+00:00,122.341,122.346,122.267,122.283,966.13
2022-04-01 06:20:00+00:00,122.283,122.326,122.242,122.281,1067.22
2022-04-01 06:25:00+00:00,122.281,122.382,122.281,122.356,1286.9
2022-04-01 06:30:00+00:00,122.356,122.405,122.341,122.391,987.85
2022-04-01 06:35:00+00:00,122.39,122.399,122.353,122.388,1025.73
2022-04-01 06:40:00+00:00,122.389,122.406,122.341,122.371,1030.89
2022-04-01 06:45:00+00:00,122.37,122.374,122.333,122.37,811.63
2022-04-01 06:50:00+00:00,122.374,122.456,122.374,122.454,890.6
2022-04-01 06:55:00+00:00,122.457,122.491,122.44,122.466,1616.5
2022-04-01 07:00:00+00:00,122.465,122.534,122.425,122.52,1800.65
