entry_time,exit_time,side,pnl_pips,exit_reason
2021-10-27 10:25:00,2021-10-27 12:35:00,売り,8.0,利確
2021-10-28 10:05:00,2021-10-28 10:55:00,売り,8.0,利確
2021-10-29 10:55:00,2021-10-29 11:00:00,買い,-5.0,損切り
2021-11-02 10:00:00,2021-11-02 10:10:00,買い,-5.0,損切り
2021-11-02 10:20:00,2021-11-02 10:50:00,売り,8.0,利確
2021-11-03 10:40:00,2021-11-03 10:55:00,買い,-5.0,損切り
2021-11-08 10:20:00,2021-11-08 10:35:00,売り,-5.0,損切り
2021-11-17 10:55:00,2021-11-17 12:40:00,買い,8.0,利確
2021-11-18 10:15:00,2021-11-18 10:15:00,買い,-5.0,損切り
2021-11-18 10:20:00,2021-11-18 10:25:00,売り,8.0,利確
2021-11-23 10:05:00,2021-11-23 11:00:00,買い,8.0,利確
2021-11-25 10:35:00,2021-11-25 16:20:00,買い,-5.0,損切り
2021-12-02 10:05:00,2021-12-02 10:05:00,売り,-5.0,損切り
2021-12-02 10:40:00,2021-12-02 11:00:00,買い,-5.0,損切り
2021-12-03 10:40:00,2021-12-03 11:00:00,売り,-5.0,損切り
2021-12-06 10:40:00,2021-12-06 10:50:00,売り,-5.0,損切り
2021-12-13 10:10:00,2021-12-13 14:25:00,買い,-5.0,損切り
2021-12-17 10:25:00,2021-12-17 10:40:00,売り,8.0,利確
2021-12-21 10:50:00,2021-12-21 14:40:00,買い,8.0,利確
2021-12-23 10:15:00,2021-12-23 15:25:00,売り,-5.0,損切り
2021-12-27 10:15:00,2021-12-27 10:30:00,売り,-5.0,損切り
2021-12-29 10:35:00,2021-12-29 12:00:00,売り,-5.0,損切り
2022-01-10 10:50:00,2022-01-10 11:20:00,買い,8.0,利確
2022-01-18 10:00:00,2022-01-18 10:40:00,買い,-5.0,損切り
2022-02-01 10:00:00,2022-02-01 10:30:00,売り,8.0,利確
2022-02-03 10:25:00,2022-02-03 11:35:00,売り,-5.0,損切り
2022-02-09 10:00:00,2022-02-09 10:00:00,買い,-5.0,損切り
2022-02-09 10:05:00,2022-02-09 11:00:00,売り,8.0,利確
2022-02-14 10:40:00,2022-02-14 10:40:00,売り,8.0,利確
2022-02-28 10:35:00,2022-02-28 10:35:00,買い,-5.0,損切り
2022-02-28 10:40:00,2022-02-28 10:40:00,売り,-5.0,損切り
2022-03-01 10:40:00,2022-03-01 14:10:00,売り,8.0,利確
2022-03-07 10:30:00,2022-03-07 10:35:00,売り,8.0,利確
2022-03-24 10:40:00,2022-03-24 11:15:00,買い,-5.0,損切り
2022-04-08 10:50:00,2022-04-08 11:35:00,買い,8.0,利確
2022-04-27 10:40:00,2022-04-27 10:55:00,売り,8.0,利確
2022-04-29 10:50:00,2022-04-29 10:55:00,買い,8.0,利確
2022-05-11 10:10:00,2022-05-11 11:40:00,買い,-5.0,損切り
2022-05-19 10:50:00,2022-05-19 11:05:00,売り,-5.0,損切り
2022-05-20 10:05:00,2022-05-20 10:15:00,売り,-5.0,損切り
2022-05-20 10:30:00,2022-05-20 10:30:00,買い,8.0,利確
2022-05-25 10:25:00,2022-05-25 10:25:00,売り,-5.0,損切り
2022-06-02 10:05:00,2022-06-02 10:10:00,買い,-5.0,損切り
2022-06-06 10:15:00,2022-06-06 10:20:00,売り,8.0,利確
2022-06-09 10:55:00,2022-06-09 11:10:00,買い,8.0,利確
2022-06-10 10:30:00,2022-06-10 10:40:00,買い,8.0,利確
2022-06-15 10:10:00,2022-06-15 10:10:00,買い,-5.0,損切り
2022-06-21 10:30:00,2022-06-21 10:30:00,買い,-5.0,損切り
2022-06-21 10:35:00,2022-06-21 10:45:00,売り,-5.0,損切り
2022-06-21 10:50:00,2022-06-21 11:10:00,買い,8.0,利確
2022-06-22 10:15:00,2022-06-22 10:15:00,売り,-5.0,損切り
2022-06-24 10:15:00,2022-06-24 10:20:00,売り,8.0,利確
2022-06-29 10:00:00,2022-06-29 10:05:00,売り,8.0,利確
2022-06-29 10:40:00,2022-06-29 10:45:00,買い,-5.0,損切り
2022-07-01 10:10:00,2022-07-01 10:15:00,売り,-5.0,損切り
2022-07-07 10:55:00,2022-07-07 11:00:00,買い,-5.0,損切り
2022-07-08 10:05:00,2022-07-08 10:30:00,売り,-5.0,損切り
2022-07-08 10:45:00,2022-07-08 11:00:00,買い,8.0,利確
2022-07-12 10:15:00,2022-07-12 10:20:00,買い,-5.0,損切り
2022-07-15 10:35:00,2022-07-15 10:35:00,買い,-5.0,損切り
2022-07-15 10:55:00,2022-07-15 11:00:00,売り,-5.0,損切り
2022-07-25 10:05:00,2022-07-25 10:10:00,売り,8.0,利確
2022-08-04 10:40:00,2022-08-04 10:40:00,買い,-5.0,損切り
2022-08-18 10:05:00,2022-08-18 10:10:00,買い,-5.0,損切り
2022-08-24 10:20:00,2022-08-24 10:25:00,売り,8.0,利確
2022-08-30 10:05:00,2022-08-30 10:05:00,買い,-5.0,損切り
2022-08-30 10:10:00,2022-08-30 10:10:00,売り,-5.0,損切り
2022-08-30 10:30:00,2022-08-30 10:30:00,買い,-5.0,損切り
2022-08-30 10:35:00,2022-08-30 10:35:00,売り,-5.0,損切り
2022-08-30 10:40:00,2022-08-30 10:50:00,買い,8.0,利確
2022-08-31 10:25:00,2022-08-31 10:25:00,買い,-5.0,損切り
2022-09-14 10:10:00,2022-09-14 10:10:00,買い,8.0,利確
2022-09-15 10:20:00,2022-09-15 10:30:00,売り,-5.0,損切り
2022-09-28 10:45:00,2022-09-28 10:45:00,売り,8.0,利確
2022-10-07 10:20:00,2022-10-07 11:35:00,買い,-5.0,損切り
2022-10-17 10:00:00,2022-10-17 10:15:00,買い,8.0,利確
2022-10-19 10:00:00,2022-10-19 10:00:00,売り,-5.0,損切り
2022-10-19 10:05:00,2022-10-19 10:10:00,買い,-5.0,損切り
2022-11-07 10:05:00,2022-11-07 10:05:00,売り,-5.0,損切り
2022-11-07 10:15:00,2022-11-07 10:15:00,買い,8.0,利確
2022-11-07 10:50:00,2022-11-07 11:00:00,売り,-5.0,損切り
2022-11-09 10:45:00,2022-11-09 10:50:00,売り,-5.0,損切り
2022-11-22 10:50:00,2022-11-22 10:55:00,買い,-5.0,損切り
2022-12-02 10:25:00,2022-12-02 10:30:00,売り,8.0,利確
2022-12-05 10:05:00,2022-12-05 10:15:00,売り,8.0,利確
2022-12-06 10:00:00,2022-12-06 10:00:00,買い,8.0,利確
2022-12-06 10:25:00,2022-12-06 10:25:00,売り,-5.0,損切り
2022-12-06 10:40:00,2022-12-06 10:40:00,買い,-5.0,損切り
2022-12-14 10:00:00,2022-12-14 10:00:00,売り,-5.0,損切り
2022-12-21 10:10:00,2022-12-21 10:10:00,買い,-5.0,損切り
2022-12-29 10:05:00,2022-12-29 10:05:00,売り,8.0,利確
2023-01-05 10:05:00,2023-01-05 10:05:00,売り,8.0,利確
2023-01-05 10:25:00,2023-01-05 10:25:00,買い,-5.0,損切り
2023-01-10 10:00:00,2023-01-10 10:00:00,売り,8.0,利確
2023-01-24 10:35:00,2023-01-24 10:35:00,買い,-5.0,損切り
2023-01-24 10:50:00,2023-01-24 11:00:00,売り,8.0,利確
2023-02-07 10:00:00,2023-02-07 10:00:00,買い,-5.0,損切り
2023-02-07 10:10:00,2023-02-07 10:30:00,売り,8.0,利確
2023-02-16 10:40:00,2023-02-16 10:40:00,売り,8.0,利確
2023-02-20 10:55:00,2023-02-20 11:10:00,売り,-5.0,損切り
2023-02-22 10:55:00,2023-02-22 10:55:00,買い,-5.0,損切り
2023-02-27 10:10:00,2023-02-27 10:15:00,買い,-5.0,損切り
2023-03-01 10:00:00,2023-03-01 10:30:00,売り,8.0,利確
2023-03-03 10:55:00,2023-03-03 11:05:00,買い,-5.0,損切り
2023-03-17 10:10:00,2023-03-17 10:10:00,売り,-5.0,損切り
2023-03-20 10:20:00,2023-03-20 10:25:00,売り,8.0,利確
2023-03-30 10:00:00,2023-03-30 10:10:00,買い,8.0,利確
2023-04-03 10:40:00,2023-04-03 10:40:00,買い,8.0,利確
2023-04-07 10:25:00,2023-04-07 11:20:00,売り,-5.0,損切り
2023-04-11 10:00:00,2023-04-11 10:00:00,買い,8.0,利確
2023-04-12 10:15:00,2023-04-12 10:20:00,売り,-5.0,損切り
2023-04-12 10:50:00,2023-04-12 11:15:00,売り,-5.0,損切り
2023-04-13 10:35:00,2023-04-13 10:45:00,売り,-5.0,損切り
2023-04-13 10:50:00,2023-04-13 11:20:00,買い,8.0,利確
2023-04-27 10:25:00,2023-04-27 11:15:00,売り,-5.0,損切り
2023-05-02 10:15:00,2023-05-02 10:45:00,売り,-5.0,損切り
2023-05-02 10:55:00,2023-05-02 11:20:00,買い,-5.0,損切り
2023-05-10 10:55:00,2023-05-10 13:25:00,買い,8.0,利確
2023-05-19 10:15:00,2023-05-19 10:15:00,買い,8.0,利確
2023-05-23 10:10:00,2023-05-23 10:45:00,買い,8.0,利確
2023-05-26 10:45:00,2023-05-26 10:45:00,買い,-5.0,損切り
2023-06-02 10:40:00,2023-06-02 10:45:00,売り,8.0,利確
2023-06-08 10:10:00,2023-06-08 10:20:00,買い,8.0,利確
2023-06-14 10:45:00,2023-06-14 12:40:00,買い,-5.0,損切り
2023-06-21 10:40:00,2023-06-21 10:40:00,売り,-5.0,損切り
2023-06-22 10:25:00,2023-06-22 10:40:00,売り,8.0,利確
2023-06-27 10:20:00,2023-06-27 10:40:00,売り,8.0,利確
2023-06-29 10:50:00,2023-06-29 11:00:00,買い,8.0,利確
2023-07-07 10:55:00,2023-07-07 11:05:00,売り,8.0,利確
2023-07-10 10:40:00,2023-07-10 10:45:00,売り,8.0,利確
2023-07-11 10:05:00,2023-07-11 10:15:00,売り,8.0,利確
2023-07-17 10:20:00,2023-07-17 10:30:00,買い,-5.0,損切り
2023-07-24 10:05:00,2023-07-24 10:05:00,売り,-5.0,損切り
2023-07-24 10:35:00,2023-07-24 10:35:00,買い,-5.0,損切り
2023-07-24 10:50:00,2023-07-24 11:00:00,売り,8.0,利確
2023-07-28 10:55:00,2023-07-28 11:00:00,売り,-5.0,損切り
2023-08-02 10:35:00,2023-08-02 10:40:00,売り,-5.0,損切り
2023-08-04 10:05:00,2023-08-04 10:05:00,売り,-5.0,損切り
2023-08-30 10:40:00,2023-08-30 10:40:00,買い,8.0,利確
2023-09-01 10:05:00,2023-09-01 10:05:00,売り,8.0,利確
2023-09-18 10:35:00,2023-09-18 10:35:00,買い,-5.0,損切り
2023-09-18 10:45:00,2023-09-18 14:00:00,売り,8.0,利確
2023-09-20 10:05:00,2023-09-20 10:10:00,売り,-5.0,損切り
2023-09-20 10:15:00,2023-09-20 10:50:00,買い,-5.0,損切り
2023-09-22 10:20:00,2023-09-22 10:40:00,買い,8.0,利確
2023-09-27 10:25:00,2023-09-27 10:50:00,売り,8.0,利確
2023-09-28 10:50:00,2023-09-28 11:40:00,売り,8.0,利確
2023-10-04 10:30:00,2023-10-04 10:35:00,買い,-5.0,損切り
2023-10-04 10:40:00,2023-10-04 10:50:00,売り,-5.0,損切り
2023-10-06 10:35:00,2023-10-06 10:45:00,売り,8.0,利確
2023-10-09 10:00:00,2023-10-09 10:30:00,売り,-5.0,損切り
2023-10-09 10:40:00,2023-10-09 11:10:00,買い,-5.0,損切り
2023-10-10 10:15:00,2023-10-10 10:15:00,売り,8.0,利確
2023-10-19 10:10:00,2023-10-19 17:45:00,買い,8.0,利確
2023-10-23 10:05:00,2023-10-23 14:00:00,買い,8.0,利確
2023-10-27 10:10:00,2023-10-27 10:40:00,買い,-5.0,損切り
2023-11-01 10:30:00,2023-11-01 10:50:00,売り,-5.0,損切り
2023-11-01 10:55:00,2023-11-01 11:10:00,買い,-5.0,損切り
2023-11-03 10:50:00,2023-11-03 11:05:00,買い,-5.0,損切り
2023-11-06 10:05:00,2023-11-06 10:15:00,売り,-5.0,損切り
2023-11-15 10:10:00,2023-11-15 10:10:00,売り,8.0,利確
2023-11-16 10:15:00,2023-11-16 10:30:00,売り,8.0,利確
2023-11-16 10:55:00,2023-11-16 11:15:00,買い,-5.0,損切り
2023-11-17 10:00:00,2023-11-17 10:05:00,売り,-5.0,損切り
2023-11-22 10:20:00,2023-11-22 10:20:00,売り,-5.0,損切り
2023-11-22 10:30:00,2023-11-22 10:45:00,買い,-5.0,損切り
2023-11-24 10:35:00,2023-11-24 10:55:00,買い,-5.0,損切り
2023-12-01 10:40:00,2023-12-01 10:45:00,買い,-5.0,損切り
2023-12-05 10:20:00,2023-12-05 10:40:00,買い,8.0,利確
2023-12-13 10:35:00,2023-12-13 10:35:00,売り,-5.0,損切り
2023-12-20 10:55:00,2023-12-20 11:00:00,売り,-5.0,損切り
2023-12-25 10:25:00,2023-12-25 12:00:00,買い,-5.0,損切り
2024-01-02 10:00:00,2024-01-02 10:00:00,売り,-5.0,損切り
2024-01-02 10:35:00,2024-01-02 10:40:00,買い,-5.0,損切り
2024-01-03 10:45:00,2024-01-03 10:55:00,売り,-5.0,損切り
2024-01-11 10:45:00,2024-01-11 10:45:00,買い,-5.0,損切り
2024-01-11 10:50:00,2024-01-11 10:55:00,売り,8.0,利確
2024-01-18 10:00:00,2024-01-18 10:05:00,売り,8.0,利確
2024-01-18 10:50:00,2024-01-18 10:55:00,買い,-5.0,損切り
2024-01-19 10:00:00,2024-01-19 10:05:00,売り,-5.0,損切り
2024-01-24 10:10:00,2024-01-24 10:10:00,買い,-5.0,損切り
2024-01-24 10:15:00,2024-01-24 10:20:00,売り,-5.0,損切り
2024-01-24 10:25:00,2024-01-24 10:25:00,買い,-5.0,損切り
2024-02-06 10:05:00,2024-02-06 10:45:00,売り,8.0,利確
2024-02-14 10:05:00,2024-02-14 10:05:00,買い,-5.0,損切り
2024-02-14 10:10:00,2024-02-14 10:10:00,売り,-5.0,損切り
2024-02-16 10:30:00,2024-02-16 10:55:00,売り,8.0,利確
2024-02-21 10:55:00,2024-02-21 11:05:00,売り,8.0,利確
2024-02-23 10:10:00,2024-02-23 10:15:00,売り,-5.0,損切り
2024-02-23 10:30:00,2024-02-23 13:45:00,買い,8.0,利確
2024-03-05 10:25:00,2024-03-05 11:10:00,買い,8.0,利確
2024-03-22 10:05:00,2024-03-22 10:05:00,買い,-5.0,損切り
2024-03-27 10:20:00,2024-03-27 10:20:00,買い,8.0,利確
2024-03-29 10:50:00,2024-03-29 11:00:00,買い,-5.0,損切り
2024-04-04 10:55:00,2024-04-04 11:00:00,売り,-5.0,損切り
2024-04-11 10:05:00,2024-04-11 10:20:00,売り,-5.0,損切り
2024-04-11 10:30:00,2024-04-11 10:55:00,買い,-5.0,損切り
2024-04-12 10:50:00,2024-04-12 11:45:00,買い,8.0,利確
2024-04-17 10:25:00,2024-04-17 11:00:00,売り,-5.0,損切り
2024-04-19 10:10:00,2024-04-19 10:10:00,売り,8.0,利確
2024-04-23 10:00:00,2024-04-23 10:15:00,買い,-5.0,損切り
2024-04-23 10:20:00,2024-04-23 10:35:00,売り,-5.0,損切り
2024-04-23 10:50:00,2024-04-23 16:30:00,買い,8.0,利確
2024-05-09 10:45:00,2024-05-09 10:45:00,売り,-5.0,損切り
2024-05-10 10:20:00,2024-05-10 10:35:00,売り,-5.0,損切り
2024-05-10 10:45:00,2024-05-10 10:55:00,買い,8.0,利確
2024-05-28 10:00:00,2024-05-28 10:05:00,買い,-5.0,損切り
2024-05-30 10:40:00,2024-05-30 10:45:00,買い,-5.0,損切り
2024-06-07 10:10:00,2024-06-07 10:10:00,買い,-5.0,損切り
2024-06-07 10:35:00,2024-06-07 10:55:00,売り,8.0,利確
2024-06-12 10:05:00,2024-06-12 10:05:00,売り,-5.0,損切り
2024-06-12 10:10:00,2024-06-12 10:10:00,買い,-5.0,損切り
2024-06-12 10:15:00,2024-06-12 10:35:00,売り,8.0,利確
2024-06-18 10:15:00,2024-06-18 10:20:00,売り,-5.0,損切り
2024-06-27 10:40:00,2024-06-27 10:50:00,売り,8.0,利確
2024-07-11 10:00:00,2024-07-11 10:15:00,買い,8.0,利確
2024-07-22 10:25:00,2024-07-22 10:45:00,売り,-5.0,損切り
2024-08-07 10:00:00,2024-08-07 10:00:00,売り,8.0,利確
2024-08-07 10:35:00,2024-08-07 10:35:00,買い,8.0,利確
2024-08-12 10:45:00,2024-08-12 10:50:00,買い,8.0,利確
2024-08-14 10:05:00,2024-08-14 10:10:00,買い,-5.0,損切り
2024-08-14 10:15:00,2024-08-14 10:20:00,売り,8.0,利確
2024-08-16 10:05:00,2024-08-16 10:20:00,買い,-5.0,損切り
2024-08-16 10:35:00,2024-08-16 10:35:00,売り,-5.0,損切り
2024-08-21 10:55:00,2024-08-21 11:00:00,売り,-5.0,損切り
2024-08-28 10:35:00,2024-08-28 10:35:00,売り,-5.0,損切り
2024-08-28 10:55:00,2024-08-28 10:55:00,買い,-5.0,損切り
2024-08-29 10:35:00,2024-08-29 10:50:00,買い,8.0,利確
2024-08-30 10:25:00,2024-08-30 10:25:00,買い,-5.0,損切り
2024-09-02 10:55:00,2024-09-02 11:00:00,買い,-5.0,損切り
2024-09-09 10:10:00,2024-09-09 10:10:00,売り,-5.0,損切り
2024-09-09 10:45:00,2024-09-09 10:45:00,買い,8.0,利確
2024-09-18 10:20:00,2024-09-18 10:20:00,買い,-5.0,損切り
2024-09-24 10:00:00,2024-09-24 10:00:00,売り,-5.0,損切り
2024-09-24 10:10:00,2024-09-24 10:10:00,買い,-5.0,損切り
2024-09-25 10:20:00,2024-09-25 10:20:00,売り,-5.0,損切り
2024-09-25 10:30:00,2024-09-25 10:30:00,買い,-5.0,損切り
2024-09-26 10:15:00,2024-09-26 10:25:00,買い,8.0,利確
2024-10-02 10:05:00,2024-10-02 10:05:00,売り,8.0,利確
2024-10-07 10:30:00,2024-10-07 10:30:00,買い,-5.0,損切り
2024-10-10 10:55:00,2024-10-10 11:05:00,売り,-5.0,損切り
2024-10-17 10:10:00,2024-10-17 10:30:00,売り,8.0,利確
2024-10-18 10:45:00,2024-10-18 10:50:00,買い,8.0,利確
2024-10-22 10:05:00,2024-10-22 10:15:00,売り,8.0,利確
2024-10-22 10:35:00,2024-10-22 10:45:00,買い,-5.0,損切り
2024-10-24 10:05:00,2024-10-24 10:10:00,買い,-5.0,損切り
2024-10-25 10:25:00,2024-10-25 10:30:00,売り,-5.0,損切り
2024-10-29 10:30:00,2024-10-29 10:35:00,買い,-5.0,損切り
2024-10-29 10:45:00,2024-10-29 10:50:00,売り,-5.0,損切り
2024-11-08 10:20:00,2024-11-08 10:25:00,買い,-5.0,損切り
2024-11-08 10:50:00,2024-11-08 11:00:00,売り,8.0,利確
2024-11-28 10:20:00,2024-11-28 10:30:00,売り,8.0,利確
2024-12-02 10:05:00,2024-12-02 10:05:00,買い,-5.0,損切り
2024-12-03 10:10:00,2024-12-03 10:15:00,売り,-5.0,損切り
2024-12-03 10:50:00,2024-12-03 10:50:00,買い,-5.0,損切り
2024-12-05 10:35:00,2024-12-05 10:35:00,買い,-5.0,損切り
2024-12-11 10:20:00,2024-12-11 10:20:00,買い,-5.0,損切り
2024-12-11 10:30:00,2024-12-11 10:45:00,売り,-5.0,損切り
2024-12-12 10:10:00,2024-12-12 10:15:00,売り,8.0,利確
2024-12-18 10:05:00,2024-12-18 10:05:00,売り,8.0,利確
2024-12-18 10:45:00,2024-12-18 10:50:00,買い,-5.0,損切り
2024-12-18 10:55:00,2024-12-18 10:55:00,売り,8.0,利確
2024-12-23 10:35:00,2024-12-23 10:45:00,売り,8.0,利確
2024-12-27 10:30:00,2024-12-27 10:45:00,売り,-5.0,損切り
2024-12-27 10:50:00,2024-12-27 10:50:00,買い,-5.0,損切り
2025-01-03 10:25:00,2025-01-03 10:35:00,買い,8.0,利確
2025-01-10 10:45:00,2025-01-10 11:15:00,買い,8.0,利確
2025-01-20 10:40:00,2025-01-20 10:45:00,買い,-5.0,損切り
2025-01-21 10:50:00,2025-01-21 10:50:00,売り,-5.0,損切り
2025-01-23 10:10:00,2025-01-23 10:15:00,売り,-5.0,損切り
2025-01-23 10:30:00,2025-01-23 10:40:00,買い,8.0,利確
2025-02-19 10:30:00,2025-02-19 10:30:00,売り,8.0,利確
2025-02-19 10:55:00,2025-02-19 11:05:00,買い,8.0,利確
2025-03-03 10:25:00,2025-03-03 10:25:00,買い,-5.0,損切り
2025-03-03 10:35:00,2025-03-03 10:35:00,売り,-5.0,損切り
2025-03-06 10:05:00,2025-03-06 10:05:00,売り,-5.0,損切り
2025-03-06 10:10:00,2025-03-06 10:10:00,買い,8.0,利確
2025-03-06 10:20:00,2025-03-06 10:25:00,売り,8.0,利確
2025-03-13 10:35:00,2025-03-13 10:40:00,買い,-5.0,損切り
2025-03-13 10:45:00,2025-03-13 10:50:00,買い,-5.0,損切り
2025-03-13 10:55:00,2025-03-13 10:55:00,売り,8.0,利確
2025-03-27 10:05:00,2025-03-27 10:10:00,売り,-5.0,損切り
2025-04-01 10:50:00,2025-04-01 10:55:00,買い,-5.0,損切り
2025-04-04 10:15:00,2025-04-04 10:15:00,買い,-5.0,損切り
2025-04-04 10:35:00,2025-04-04 10:35:00,売り,8.0,利確
2025-04-08 10:45:00,2025-04-08 10:50:00,買い,-5.0,損切り
2025-04-10 10:40:00,2025-04-10 10:40:00,買い,-5.0,損切り
2025-04-22 10:00:00,2025-04-22 10:05:00,売り,8.0,利確
2025-04-28 10:35:00,2025-04-28 10:45:00,買い,8.0,利確
2025-04-29 10:10:00,2025-04-29 10:10:00,買い,-5.0,損切り
2025-04-30 10:35:00,2025-04-30 10:40:00,売り,8.0,利確
2025-05-06 10:55:00,2025-05-06 10:55:00,売り,-5.0,損切り
2025-05-08 10:35:00,2025-05-08 10:40:00,買い,-5.0,損切り
2025-05-08 10:50:00,2025-05-08 10:50:00,売り,8.0,利確
2025-05-13 10:35:00,2025-05-13 10:35:00,買い,-5.0,損切り
2025-05-23 10:35:00,2025-05-23 10:40:00,売り,8.0,利確
2025-05-28 10:00:00,2025-05-28 10:00:00,買い,8.0,利確
2025-06-04 10:25:00,2025-06-04 10:30:00,売り,8.0,利確
2025-06-10 10:10:00,2025-06-10 10:10:00,売り,-5.0,損切り
2025-06-10 10:15:00,2025-06-10 10:20:00,買い,-5.0,損切り
2025-06-11 10:00:00,2025-06-11 10:05:00,買い,-5.0,損切り
2025-06-19 10:05:00,2025-06-19 10:05:00,売り,-5.0,損切り
2025-06-19 10:15:00,2025-06-19 10:15:00,買い,-5.0,損切り
2025-06-25 10:05:00,2025-06-25 10:10:00,売り,8.0,利確
2025-06-30 10:20:00,2025-06-30 10:20:00,売り,8.0,利確
2025-07-04 10:05:00,2025-07-04 10:05:00,買い,-5.0,損切り
2025-07-14 10:35:00,2025-07-14 10:50:00,買い,8.0,利確
2025-07-15 10:15:00,2025-07-15 10:15:00,買い,-5.0,損切り
2025-07-17 10:35:00,2025-07-17 10:45:00,売り,8.0,利確
2025-07-18 10:35:00,2025-07-18 10:45:00,売り,8.0,利確
2025-07-22 10:45:00,2025-07-22 10:45:00,買い,-5.0,損切り
2025-07-28 10:30:00,2025-07-28 10:50:00,買い,8.0,利確
2025-07-31 10:15:00,2025-07-31 10:25:00,売り,-5.0,損切り
2025-07-31 10:35:00,2025-07-31 10:35:00,買い,-5.0,損切り
2025-07-31 10:40:00,2025-07-31 10:50:00,売り,8.0,利確
2025-08-01 10:30:00,2025-08-01 10:30:00,売り,-5.0,損切り
2025-08-04 10:55:00,2025-08-04 11:05:00,売り,8.0,利確
2025-08-05 10:55:00,2025-08-05 10:55:00,売り,-5.0,損切り
2025-08-06 10:00:00,2025-08-06 10:00:00,買い,8.0,利確
2025-08-11 10:35:00,2025-08-11 10:40:00,売り,-5.0,損切り
2025-08-19 10:30:00,2025-08-19 10:30:00,買い,8.0,利確
2025-08-19 10:50:00,2025-08-19 10:50:00,売り,-5.0,損切り
