entry_time,exit_time,side,pnl_pips,exit_reason
2021-04-06 09:30:00,2021-04-06 14:15:00,買い,-5.0,損切り
2021-04-07 13:25:00,2021-04-07 14:20:00,売り,-5.0,損切り
2021-04-07 14:25:00,2021-04-07 15:00:00,買い,-5.0,損切り
2021-04-09 10:05:00,2021-04-09 10:30:00,売り,-5.0,損切り
2021-04-13 09:10:00,2021-04-13 12:50:00,買い,20.0,利確
2021-04-20 12:25:00,2021-04-20 14:25:00,売り,-5.0,損切り
2021-04-21 14:50:00,2021-04-21 14:50:00,売り,-5.0,損切り
2021-04-30 09:15:00,2021-04-30 09:55:00,買い,-5.0,損切り
2021-05-07 12:45:00,2021-05-07 15:05:00,売り,-5.0,損切り
2021-05-13 12:10:00,2021-05-13 15:20:00,買い,-5.0,損切り
2021-05-18 10:20:00,2021-05-18 10:35:00,売り,-5.0,損切り
2021-05-18 14:20:00,2021-05-18 16:15:00,売り,20.0,利確
2021-05-21 13:30:00,2021-05-21 22:45:00,売り,-5.0,損切り
2021-05-25 09:30:00,2021-05-25 09:50:00,売り,-5.0,損切り
2021-05-26 09:15:00,2021-05-26 09:45:00,売り,-5.0,損切り
2021-05-26 09:50:00,2021-05-26 09:55:00,買い,-5.0,損切り
2021-05-26 10:00:00,2021-05-26 13:00:00,売り,-5.0,損切り
2021-05-27 14:20:00,2021-05-27 14:55:00,買い,-5.0,損切り
2021-05-28 14:40:00,2021-05-28 17:05:00,買い,-5.0,損切り
2021-06-04 13:15:00,2021-06-04 16:00:00,買い,-5.0,損切り
2021-06-07 09:50:00,2021-06-07 09:55:00,売り,-5.0,損切り
2021-06-07 10:00:00,2021-06-07 11:15:00,買い,-5.0,損切り
2021-06-07 11:25:00,2021-06-07 11:40:00,売り,-5.0,損切り
2021-06-07 12:30:00,2021-06-07 17:55:00,売り,20.0,利確
2021-06-08 09:10:00,2021-06-08 09:15:00,売り,-5.0,損切り
2021-06-08 09:25:00,2021-06-08 16:20:00,買い,20.0,利確
2021-06-11 09:40:00,2021-06-11 16:20:00,買い,-5.0,損切り
2021-06-17 12:40:00,2021-06-17 14:40:00,買い,-5.0,損切り
2021-06-18 10:40:00,2021-06-18 14:50:00,売り,20.0,利確
2021-06-21 09:45:00,2021-06-21 09:50:00,売り,-5.0,損切り
2021-06-21 09:55:00,2021-06-21 10:05:00,買い,-5.0,損切り
2021-06-21 10:20:00,2021-06-21 11:10:00,売り,20.0,利確
2021-06-22 11:15:00,2021-06-22 21:00:00,買い,20.0,利確
2021-06-29 09:15:00,2021-06-29 09:40:00,買い,-5.0,損切り
2021-06-30 09:35:00,2021-06-30 10:00:00,買い,-5.0,損切り
2021-06-30 10:15:00,2021-06-30 12:45:00,売り,-5.0,損切り
2021-07-01 12:50:00,2021-07-01 17:00:00,買い,20.0,利確
2021-07-02 14:50:00,2021-07-02 17:05:00,買い,-5.0,損切り
2021-07-05 10:45:00,2021-07-05 11:35:00,売り,-5.0,損切り
2021-07-09 10:50:00,2021-07-09 10:50:00,売り,-5.0,損切り
2021-07-09 11:15:00,2021-07-09 14:05:00,買い,20.0,利確
2021-07-12 12:00:00,2021-07-12 13:05:00,買い,-5.0,損切り
2021-07-13 10:00:00,2021-07-13 16:00:00,買い,-5.0,損切り
2021-07-20 12:45:00,2021-07-20 12:45:00,売り,-5.0,損切り
2021-07-21 13:50:00,2021-07-21 15:05:00,買い,-5.0,損切り
2021-07-28 11:30:00,2021-07-28 12:10:00,売り,-5.0,損切り
2021-08-02 10:50:00,2021-08-02 11:10:00,買い,-5.0,損切り
2021-08-02 11:30:00,2021-08-02 16:20:00,売り,-5.0,損切り
2021-08-13 10:25:00,2021-08-13 21:10:00,売り,20.0,利確
2021-08-17 09:35:00,2021-08-17 11:30:00,売り,-5.0,損切り
2021-08-18 11:55:00,2021-08-18 20:00:00,買い,20.0,利確
2021-08-26 09:20:00,2021-08-26 10:45:00,買い,-5.0,損切り
2021-08-26 14:55:00,2021-08-26 16:30:00,買い,20.0,利確
2021-08-30 09:20:00,2021-08-30 16:20:00,売り,-5.0,損切り
2021-09-02 09:40:00,2021-09-02 12:45:00,売り,-5.0,損切り
2021-09-02 14:55:00,2021-09-02 15:50:00,売り,-5.0,損切り
2021-09-07 14:40:00,2021-09-07 15:00:00,売り,-5.0,損切り
2021-09-08 12:25:00,2021-09-08 16:10:00,買い,-5.0,損切り
2021-09-10 09:25:00,2021-09-10 09:50:00,売り,-5.0,損切り
2021-09-10 10:00:00,2021-09-10 10:45:00,売り,-5.0,損切り
2021-09-10 11:10:00,2021-09-10 16:25:00,買い,20.0,利確
2021-09-14 10:00:00,2021-09-14 16:15:00,買い,-5.0,損切り
2021-09-15 09:20:00,2021-09-15 15:40:00,売り,20.0,利確
2021-09-16 10:25:00,2021-09-16 17:45:00,売り,-5.0,損切り
2021-09-21 09:00:00,2021-09-21 16:00:00,買い,20.0,利確
2021-09-29 13:50:00,2021-09-29 14:05:00,買い,-5.0,損切り
2021-09-29 14:10:00,2021-09-29 14:55:00,売り,-5.0,損切り
2021-09-30 13:05:00,2021-09-30 14:45:00,買い,-5.0,損切り
2021-10-01 10:10:00,2021-10-01 15:45:00,売り,20.0,利確
2021-10-05 09:15:00,2021-10-05 10:00:00,売り,-5.0,損切り
2021-10-05 10:15:00,2021-10-05 12:50:00,買い,20.0,利確
2021-10-07 14:50:00,2021-10-07 15:35:00,買い,-5.0,損切り
2021-10-19 09:50:00,2021-10-19 15:30:00,売り,20.0,利確
2021-10-28 10:15:00,2021-10-28 10:20:00,売り,-5.0,損切り
2021-10-29 11:55:00,2021-10-29 15:25:00,買い,-5.0,損切り
2021-11-02 09:45:00,2021-11-02 09:50:00,売り,-5.0,損切り
2021-11-02 09:55:00,2021-11-02 10:10:00,買い,-5.0,損切り
2021-11-02 10:50:00,2021-11-02 13:30:00,売り,20.0,利確
2021-11-05 10:00:00,2021-11-05 16:55:00,売り,-5.0,損切り
2021-11-09 09:20:00,2021-11-09 09:30:00,売り,-5.0,損切り
2021-11-10 09:45:00,2021-11-10 15:35:00,売り,-5.0,損切り
2021-11-15 09:45:00,2021-11-15 09:50:00,売り,-5.0,損切り
2021-11-15 10:00:00,2021-11-15 10:10:00,買い,-5.0,損切り
2021-11-15 10:15:00,2021-11-15 16:20:00,売り,-5.0,損切り
2021-11-18 09:45:00,2021-11-18 09:50:00,売り,-5.0,損切り
2021-11-18 10:05:00,2021-11-18 10:20:00,買い,-5.0,損切り
2021-11-23 11:10:00,2021-11-23 11:15:00,買い,20.0,利確
2021-11-25 14:55:00,2021-11-25 16:25:00,買い,-5.0,損切り
2021-11-29 12:00:00,2021-11-29 12:00:00,売り,-5.0,損切り
2021-11-29 12:45:00,2021-11-29 13:35:00,買い,-5.0,損切り
2021-11-29 14:00:00,2021-11-29 14:25:00,売り,20.0,利確
2021-12-03 10:10:00,2021-12-03 10:25:00,買い,-5.0,損切り
2021-12-03 10:45:00,2021-12-03 10:55:00,売り,-5.0,損切り
2021-12-03 11:40:00,2021-12-03 12:05:00,買い,-5.0,損切り
2021-12-03 12:15:00,2021-12-03 12:30:00,売り,-5.0,損切り
2021-12-03 12:35:00,2021-12-03 15:55:00,買い,20.0,利確
2021-12-08 14:55:00,2021-12-08 15:00:00,売り,-5.0,損切り
2021-12-15 12:45:00,2021-12-15 15:50:00,買い,-5.0,損切り
2021-12-16 14:50:00,2021-12-16 16:30:00,買い,-5.0,損切り
2021-12-17 09:30:00,2021-12-17 10:35:00,買い,-5.0,損切り
2021-12-17 10:45:00,2021-12-17 10:50:00,売り,-5.0,損切り
2021-12-20 10:40:00,2021-12-20 10:40:00,買い,-5.0,損切り
2021-12-20 10:50:00,2021-12-20 16:00:00,売り,20.0,利確
2021-12-21 11:00:00,2021-12-21 17:20:00,買い,-5.0,損切り
2021-12-22 09:45:00,2021-12-22 11:45:00,買い,-5.0,損切り
2021-12-23 11:00:00,2021-12-23 14:50:00,売り,-5.0,損切り
2021-12-27 09:05:00,2021-12-27 17:15:00,買い,20.0,利確
2021-12-28 09:55:00,2021-12-28 10:00:00,買い,-5.0,損切り
2021-12-29 10:50:00,2021-12-29 12:00:00,売り,-5.0,損切り
2022-01-07 14:05:00,2022-01-07 16:40:00,買い,-5.0,損切り
2022-01-10 10:10:00,2022-01-10 10:40:00,売り,-5.0,損切り
2022-01-10 10:45:00,2022-01-10 12:35:00,買い,20.0,利確
2022-01-11 09:30:00,2022-01-11 09:40:00,売り,-5.0,損切り
2022-01-11 09:50:00,2022-01-11 16:00:00,買い,-5.0,損切り
2022-01-12 14:45:00,2022-01-12 16:25:00,売り,-5.0,損切り
2022-01-13 10:20:00,2022-01-13 11:30:00,売り,-5.0,損切り
2022-01-18 11:50:00,2022-01-18 12:30:00,買い,20.0,利確
2022-01-19 09:15:00,2022-01-19 12:00:00,買い,-5.0,損切り
2022-01-20 10:00:00,2022-01-20 10:15:00,売り,20.0,利確
2022-01-27 12:40:00,2022-01-27 13:05:00,買い,-5.0,損切り
2022-01-28 13:40:00,2022-01-28 14:35:00,買い,-5.0,損切り
2022-02-01 10:40:00,2022-02-01 13:45:00,売り,20.0,利確
2022-02-02 10:05:00,2022-02-02 10:55:00,売り,-5.0,損切り
2022-02-03 10:35:00,2022-02-03 11:30:00,売り,-5.0,損切り
2022-02-04 12:20:00,2022-02-04 12:45:00,買い,-5.0,損切り
2022-02-04 13:00:00,2022-02-04 15:20:00,売り,-5.0,損切り
2022-02-07 10:15:00,2022-02-07 16:20:00,買い,-5.0,損切り
2022-02-08 09:10:00,2022-02-08 11:10:00,買い,20.0,利確
2022-02-10 13:20:00,2022-02-10 18:05:00,買い,20.0,利確
2022-02-11 12:05:00,2022-02-11 16:40:00,買い,-5.0,損切り
2022-02-14 09:40:00,2022-02-14 09:45:00,売り,-5.0,損切り
2022-02-14 10:15:00,2022-02-14 10:25:00,買い,-5.0,損切り
2022-02-14 14:45:00,2022-02-14 17:15:00,売り,20.0,利確
2022-02-17 12:40:00,2022-02-17 12:50:00,売り,20.0,利確
2022-02-21 12:00:00,2022-02-21 14:05:00,売り,-5.0,損切り
2022-02-23 11:30:00,2022-02-23 12:40:00,買い,-5.0,損切り
2022-02-23 14:20:00,2022-02-23 16:00:00,買い,-5.0,損切り
2022-02-24 12:15:00,2022-02-24 12:15:00,売り,-5.0,損切り
2022-02-28 13:25:00,2022-02-28 15:15:00,買い,-5.0,損切り
2022-03-01 13:50:00,2022-03-01 17:35:00,売り,20.0,利確
2022-03-02 09:40:00,2022-03-02 14:40:00,買い,20.0,利確
2022-03-03 09:40:00,2022-03-03 17:00:00,買い,20.0,利確
2022-03-07 11:10:00,2022-03-07 11:15:00,売り,-5.0,損切り
2022-03-07 11:20:00,2022-03-07 11:30:00,買い,-5.0,損切り
2022-03-07 11:40:00,2022-03-07 12:00:00,売り,-5.0,損切り
2022-03-07 12:05:00,2022-03-07 13:05:00,買い,-5.0,損切り
2022-03-17 14:10:00,2022-03-17 15:40:00,買い,-5.0,損切り
2022-03-21 13:00:00,2022-03-21 20:20:00,買い,-5.0,損切り
2022-03-24 10:45:00,2022-03-24 11:20:00,買い,-5.0,損切り
2022-03-29 10:00:00,2022-03-29 10:00:00,買い,-5.0,損切り
2022-03-29 10:45:00,2022-03-29 10:45:00,売り,-5.0,損切り
2022-03-30 09:25:00,2022-03-30 09:25:00,売り,-5.0,損切り
2022-04-05 09:45:00,2022-04-05 09:45:00,売り,20.0,利確
2022-04-12 09:55:00,2022-04-12 09:55:00,買い,-5.0,損切り
2022-04-12 10:55:00,2022-04-12 11:30:00,売り,-5.0,損切り
2022-04-12 12:05:00,2022-04-12 13:00:00,買い,-5.0,損切り
2022-04-12 14:40:00,2022-04-12 14:40:00,買い,-5.0,損切り
2022-04-18 11:35:00,2022-04-18 16:15:00,買い,-5.0,損切り
2022-04-29 11:50:00,2022-04-29 11:50:00,買い,-5.0,損切り
2022-04-29 12:10:00,2022-04-29 12:10:00,売り,-5.0,損切り
2022-04-29 12:20:00,2022-04-29 12:25:00,買い,-5.0,損切り
2022-04-29 12:30:00,2022-04-29 13:50:00,売り,20.0,利確
2022-05-02 09:15:00,2022-05-02 09:15:00,売り,-5.0,損切り
2022-05-02 10:00:00,2022-05-02 10:00:00,買い,-5.0,損切り
2022-05-04 13:20:00,2022-05-04 16:00:00,買い,-5.0,損切り
2022-05-10 09:05:00,2022-05-10 09:05:00,売り,-5.0,損切り
2022-05-11 09:35:00,2022-05-11 09:45:00,売り,-5.0,損切り
2022-05-11 10:15:00,2022-05-11 10:40:00,買い,-5.0,損切り
2022-05-24 10:35:00,2022-05-24 10:35:00,買い,-5.0,損切り
2022-05-25 09:00:00,2022-05-25 09:10:00,売り,-5.0,損切り
2022-05-25 09:35:00,2022-05-25 09:45:00,買い,-5.0,損切り
2022-05-25 11:15:00,2022-05-25 11:15:00,売り,-5.0,損切り
2022-05-25 11:25:00,2022-05-25 12:00:00,買い,20.0,利確
2022-05-26 09:30:00,2022-05-26 09:55:00,買い,20.0,利確
2022-06-02 11:55:00,2022-06-02 12:35:00,買い,-5.0,損切り
2022-06-02 13:10:00,2022-06-02 13:55:00,売り,-5.0,損切り
2022-06-03 14:50:00,2022-06-03 15:05:00,売り,-5.0,損切り
2022-06-06 14:05:00,2022-06-06 14:40:00,買い,-5.0,損切り
2022-06-14 12:15:00,2022-06-14 12:20:00,売り,-5.0,損切り
2022-06-14 12:25:00,2022-06-14 12:25:00,買い,20.0,利確
2022-06-15 11:15:00,2022-06-15 11:15:00,買い,-5.0,損切り
2022-06-15 12:00:00,2022-06-15 14:05:00,売り,20.0,利確
2022-06-21 11:00:00,2022-06-21 11:20:00,買い,-5.0,損切り
2022-06-21 11:45:00,2022-06-21 11:45:00,売り,-5.0,損切り
2022-06-21 13:50:00,2022-06-21 14:10:00,買い,-5.0,損切り
2022-06-22 13:45:00,2022-06-22 13:50:00,買い,-5.0,損切り
2022-06-22 14:10:00,2022-06-22 14:15:00,売り,-5.0,損切り
2022-06-22 14:45:00,2022-06-22 15:30:00,買い,20.0,利確
2022-06-24 10:40:00,2022-06-24 10:40:00,売り,-5.0,損切り
2022-06-28 09:00:00,2022-06-28 09:50:00,買い,-5.0,損切り
2022-06-28 14:05:00,2022-06-28 15:15:00,買い,20.0,利確
2022-06-29 11:55:00,2022-06-29 12:00:00,買い,-5.0,損切り
2022-06-30 09:00:00,2022-06-30 09:00:00,買い,-5.0,損切り
2022-07-01 10:55:00,2022-07-01 11:20:00,売り,20.0,利確
2022-07-08 09:40:00,2022-07-08 09:50:00,買い,-5.0,損切り
2022-07-08 10:05:00,2022-07-08 10:30:00,売り,-5.0,損切り
2022-07-08 11:05:00,2022-07-08 11:15:00,買い,-5.0,損切り
2022-07-08 11:45:00,2022-07-08 11:45:00,売り,-5.0,損切り
2022-07-12 09:00:00,2022-07-12 09:00:00,買い,-5.0,損切り
2022-07-12 09:05:00,2022-07-12 09:05:00,売り,-5.0,損切り
2022-07-15 11:30:00,2022-07-15 11:40:00,買い,-5.0,損切り
2022-07-15 11:50:00,2022-07-15 12:15:00,売り,-5.0,損切り
2022-07-15 12:30:00,2022-07-15 13:20:00,買い,-5.0,損切り
2022-07-18 14:40:00,2022-07-18 14:55:00,売り,-5.0,損切り
2022-07-25 11:00:00,2022-07-25 11:00:00,売り,-5.0,損切り
2022-07-29 11:15:00,2022-07-29 12:05:00,売り,20.0,利確
2022-08-01 09:15:00,2022-08-01 09:20:00,売り,20.0,利確
2022-08-04 14:35:00,2022-08-04 15:00:00,買い,20.0,利確
2022-08-08 13:50:00,2022-08-08 13:50:00,売り,-5.0,損切り
2022-08-17 10:05:00,2022-08-17 10:05:00,売り,-5.0,損切り
2022-08-17 14:50:00,2022-08-17 15:10:00,買い,20.0,利確
2022-08-24 13:10:00,2022-08-24 13:25:00,売り,20.0,利確
2022-09-02 11:10:00,2022-09-02 11:15:00,買い,-5.0,損切り
2022-09-05 11:40:00,2022-09-05 12:15:00,買い,-5.0,損切り
2022-09-12 10:30:00,2022-09-12 10:30:00,売り,-5.0,損切り
2022-09-14 10:25:00,2022-09-14 10:40:00,買い,-5.0,損切り
2022-09-14 11:10:00,2022-09-14 12:15:00,売り,-5.0,損切り
2022-09-15 10:35:00,2022-09-15 10:45:00,売り,-5.0,損切り
2022-09-16 13:50:00,2022-09-16 13:55:00,売り,-5.0,損切り
2022-09-16 14:15:00,2022-09-16 14:50:00,買い,20.0,利確
2022-09-21 10:05:00,2022-09-21 10:40:00,買い,-5.0,損切り
2022-09-27 11:05:00,2022-09-27 11:30:00,買い,-5.0,損切り
2022-09-27 12:00:00,2022-09-27 12:00:00,売り,-5.0,損切り
2022-09-27 12:05:00,2022-09-27 12:10:00,買い,-5.0,損切り
2022-09-27 14:05:00,2022-09-27 14:20:00,買い,-5.0,損切り
2022-09-27 14:50:00,2022-09-27 15:10:00,売り,-5.0,損切り
2022-09-28 11:30:00,2022-09-28 11:35:00,買い,-5.0,損切り
2022-09-28 11:45:00,2022-09-28 13:00:00,売り,-5.0,損切り
2022-09-28 13:20:00,2022-09-28 13:50:00,買い,-5.0,損切り
2022-09-28 13:55:00,2022-09-28 14:35:00,売り,-5.0,損切り
2022-09-29 11:10:00,2022-09-29 11:20:00,売り,-5.0,損切り
2022-09-29 11:40:00,2022-09-29 13:30:00,買い,20.0,利確
2022-10-05 14:15:00,2022-10-05 14:35:00,売り,-5.0,損切り
2022-10-06 10:05:00,2022-10-06 12:10:00,買い,-5.0,損切り
2022-10-07 10:40:00,2022-10-07 11:15:00,買い,-5.0,損切り
2022-10-07 11:25:00,2022-10-07 15:35:00,売り,-5.0,損切り
2022-10-11 10:05:00,2022-10-11 10:05:00,買い,-5.0,損切り
2022-10-13 10:35:00,2022-10-13 12:15:00,買い,-5.0,損切り
2022-10-14 11:45:00,2022-10-14 15:25:00,買い,20.0,利確
2022-10-17 10:25:00,2022-10-17 10:25:00,買い,-5.0,損切り
2022-10-18 11:50:00,2022-10-18 13:00:00,買い,-5.0,損切り
2022-10-18 13:05:00,2022-10-18 14:55:00,売り,-5.0,損切り
2022-10-19 09:10:00,2022-10-19 09:10:00,買い,-5.0,損切り
2022-10-19 09:15:00,2022-10-19 09:20:00,売り,-5.0,損切り
2022-10-19 09:25:00,2022-10-19 09:50:00,買い,-5.0,損切り
2022-10-19 09:55:00,2022-10-19 10:00:00,売り,-5.0,損切り
2022-10-19 11:45:00,2022-10-19 12:10:00,買い,-5.0,損切り
2022-10-19 12:50:00,2022-10-19 15:20:00,買い,20.0,利確
2022-10-20 09:10:00,2022-10-20 09:50:00,買い,-5.0,損切り
2022-10-24 09:35:00,2022-10-24 09:35:00,買い,-5.0,損切り
2022-10-25 12:15:00,2022-10-25 13:55:00,売り,-5.0,損切り
2022-10-26 09:00:00,2022-10-26 09:10:00,売り,-5.0,損切り
2022-10-26 09:35:00,2022-10-26 10:25:00,買い,20.0,利確
2022-10-26 13:35:00,2022-10-26 13:45:00,売り,-5.0,損切り
2022-10-26 14:10:00,2022-10-26 14:20:00,買い,-5.0,損切り
2022-10-26 14:25:00,2022-10-26 15:10:00,売り,20.0,利確
2022-10-28 14:50:00,2022-10-28 14:50:00,買い,-5.0,損切り
2022-11-07 09:10:00,2022-11-07 09:10:00,売り,-5.0,損切り
2022-11-07 09:25:00,2022-11-07 10:00:00,買い,-5.0,損切り
2022-11-07 14:45:00,2022-11-07 14:50:00,売り,-5.0,損切り
2022-11-07 14:55:00,2022-11-07 16:00:00,買い,20.0,利確
2022-11-08 09:25:00,2022-11-08 10:00:00,売り,-5.0,損切り
2022-11-11 13:50:00,2022-11-11 13:55:00,売り,20.0,利確
2022-11-14 10:20:00,2022-11-14 10:20:00,売り,-5.0,損切り
2022-11-22 14:40:00,2022-11-22 14:45:00,買い,-5.0,損切り
2022-11-29 10:10:00,2022-11-29 10:10:00,買い,-5.0,損切り
2022-11-30 12:10:00,2022-11-30 13:10:00,買い,-5.0,損切り
2022-12-02 10:35:00,2022-12-02 10:45:00,売り,-5.0,損切り
2022-12-05 10:30:00,2022-12-05 10:35:00,売り,20.0,利確
2022-12-09 10:10:00,2022-12-09 10:10:00,売り,20.0,利確
2022-12-13 09:25:00,2022-12-13 09:25:00,買い,-5.0,損切り
2022-12-14 09:20:00,2022-12-14 09:20:00,売り,-5.0,損切り
2022-12-14 09:40:00,2022-12-14 09:50:00,買い,-5.0,損切り
2022-12-14 10:00:00,2022-12-14 10:00:00,売り,-5.0,損切り
2022-12-14 10:45:00,2022-12-14 10:45:00,買い,-5.0,損切り
2022-12-14 11:40:00,2022-12-14 11:55:00,買い,-5.0,損切り
2022-12-19 13:45:00,2022-12-19 14:00:00,売り,-5.0,損切り
2022-12-19 14:35:00,2022-12-19 14:40:00,買い,-5.0,損切り
2022-12-20 12:05:00,2022-12-20 12:05:00,売り,-5.0,損切り
2022-12-21 09:30:00,2022-12-21 09:30:00,売り,-5.0,損切り
2022-12-21 10:25:00,2022-12-21 10:30:00,買い,20.0,利確
2022-12-23 09:10:00,2022-12-23 09:25:00,買い,-5.0,損切り
2023-01-02 12:55:00,2023-01-02 15:55:00,売り,-5.0,損切り
2023-01-03 09:45:00,2023-01-03 09:45:00,売り,-5.0,損切り
2023-01-04 13:50:00,2023-01-04 13:50:00,買い,-5.0,損切り
2023-01-04 14:10:00,2023-01-04 14:10:00,売り,-5.0,損切り
2023-01-04 14:20:00,2023-01-04 14:50:00,買い,-5.0,損切り
2023-01-05 12:45:00,2023-01-05 12:55:00,買い,20.0,利確
2023-01-10 09:15:00,2023-01-10 09:20:00,買い,20.0,利確
2023-01-10 10:10:00,2023-01-10 10:10:00,売り,-5.0,損切り
2023-01-10 14:40:00,2023-01-10 14:55:00,売り,-5.0,損切り
2023-01-11 09:30:00,2023-01-11 09:30:00,買い,-5.0,損切り
2023-01-16 10:20:00,2023-01-16 10:20:00,売り,-5.0,損切り
2023-01-17 09:35:00,2023-01-17 09:50:00,買い,-5.0,損切り
2023-01-20 09:10:00,2023-01-20 09:10:00,買い,-5.0,損切り
2023-01-31 14:55:00,2023-01-31 15:00:00,売り,-5.0,損切り
2023-02-07 09:05:00,2023-02-07 09:05:00,売り,-5.0,損切り
2023-02-08 13:05:00,2023-02-08 13:05:00,売り,-5.0,損切り
2023-02-08 13:35:00,2023-02-08 14:45:00,買い,-5.0,損切り
2023-02-08 14:50:00,2023-02-08 15:15:00,売り,-5.0,損切り
2023-02-09 09:20:00,2023-02-09 09:40:00,売り,-5.0,損切り
2023-02-09 09:50:00,2023-02-09 10:05:00,買い,20.0,利確
2023-02-09 14:35:00,2023-02-09 14:45:00,買い,-5.0,損切り
2023-02-15 12:25:00,2023-02-15 13:00:00,買い,20.0,利確
2023-02-16 10:10:00,2023-02-16 10:10:00,買い,-5.0,損切り
2023-02-16 10:40:00,2023-02-16 11:20:00,売り,20.0,利確
2023-02-20 11:55:00,2023-02-20 12:15:00,売り,-5.0,損切り
2023-02-22 12:10:00,2023-02-22 14:55:00,買い,-5.0,損切り
2023-02-24 14:45:00,2023-02-24 15:35:00,売り,-5.0,損切り
2023-02-27 12:40:00,2023-02-27 12:45:00,買い,-5.0,損切り
2023-02-28 12:00:00,2023-02-28 12:25:00,買い,-5.0,損切り
2023-03-02 09:10:00,2023-03-02 09:15:00,買い,-5.0,損切り
2023-03-02 09:20:00,2023-03-02 09:25:00,売り,-5.0,損切り
2023-03-02 09:35:00,2023-03-02 09:50:00,買い,-5.0,損切り
2023-03-06 09:50:00,2023-03-06 09:50:00,売り,-5.0,損切り
2023-03-07 09:00:00,2023-03-07 11:05:00,買い,-5.0,損切り
2023-03-07 12:40:00,2023-03-07 13:00:00,買い,-5.0,損切り
2023-03-07 13:05:00,2023-03-07 13:20:00,売り,-5.0,損切り
2023-03-07 13:30:00,2023-03-07 13:40:00,買い,-5.0,損切り
2023-03-10 09:30:00,2023-03-10 10:00:00,売り,-5.0,損切り
2023-03-15 13:15:00,2023-03-15 13:45:00,買い,20.0,利確
2023-03-20 11:40:00,2023-03-20 11:45:00,売り,-5.0,損切り
2023-03-21 14:10:00,2023-03-21 14:15:00,売り,-5.0,損切り
2023-03-21 14:35:00,2023-03-21 14:45:00,買い,-5.0,損切り
2023-03-21 14:50:00,2023-03-21 15:05:00,売り,-5.0,損切り
2023-03-22 09:20:00,2023-03-22 09:35:00,買い,20.0,利確
2023-03-22 13:45:00,2023-03-22 14:25:00,買い,-5.0,損切り
2023-03-22 14:40:00,2023-03-22 14:45:00,売り,-5.0,損切り
2023-03-24 09:00:00,2023-03-24 09:10:00,買い,-5.0,損切り
2023-03-24 09:25:00,2023-03-24 09:25:00,売り,-5.0,損切り
2023-03-27 14:20:00,2023-03-27 14:30:00,買い,-5.0,損切り
2023-03-30 10:20:00,2023-03-30 10:20:00,買い,-5.0,損切り
2023-03-30 11:20:00,2023-03-30 11:50:00,売り,-5.0,損切り
2023-03-30 12:15:00,2023-03-30 12:25:00,買い,-5.0,損切り
2023-03-30 12:30:00,2023-03-30 12:35:00,売り,-5.0,損切り
2023-03-30 12:55:00,2023-03-30 13:25:00,買い,-5.0,損切り
2023-03-30 13:30:00,2023-03-30 14:30:00,売り,20.0,利確
2023-03-31 14:40:00,2023-03-31 14:40:00,買い,-5.0,損切り
2023-04-03 11:45:00,2023-04-03 12:00:00,買い,20.0,利確
2023-04-05 14:45:00,2023-04-05 15:20:00,売り,20.0,利確
2023-04-07 12:00:00,2023-04-07 12:30:00,買い,-5.0,損切り
2023-04-11 10:30:00,2023-04-11 10:35:00,買い,-5.0,損切り
2023-04-11 11:10:00,2023-04-11 13:45:00,売り,-5.0,損切り
2023-04-12 09:20:00,2023-04-12 09:25:00,買い,-5.0,損切り
2023-04-12 09:50:00,2023-04-12 09:50:00,売り,-5.0,損切り
2023-04-12 10:15:00,2023-04-12 10:20:00,売り,-5.0,損切り
2023-04-12 10:25:00,2023-04-12 10:45:00,買い,-5.0,損切り
2023-04-12 10:55:00,2023-04-12 11:15:00,売り,-5.0,損切り
2023-04-12 11:25:00,2023-04-12 11:50:00,買い,20.0,利確
2023-04-19 10:05:00,2023-04-19 10:20:00,売り,-5.0,損切り
2023-04-20 13:40:00,2023-04-20 14:50:00,買い,-5.0,損切り
2023-04-28 09:55:00,2023-04-28 10:15:00,買い,-5.0,損切り
2023-05-02 13:00:00,2023-05-02 13:35:00,買い,20.0,利確
2023-05-05 09:00:00,2023-05-05 09:00:00,売り,-5.0,損切り
2023-05-05 09:10:00,2023-05-05 09:15:00,買い,-5.0,損切り
2023-05-05 09:25:00,2023-05-05 13:20:00,売り,20.0,利確
2023-05-10 13:35:00,2023-05-10 15:00:00,買い,20.0,利確
2023-05-12 10:10:00,2023-05-12 10:25:00,買い,-5.0,損切り
2023-05-18 12:20:00,2023-05-18 14:05:00,買い,20.0,利確
2023-05-24 10:00:00,2023-05-24 14:40:00,売り,20.0,利確
2023-05-26 09:00:00,2023-05-26 09:00:00,買い,-5.0,損切り
2023-05-26 09:55:00,2023-05-26 09:55:00,売り,-5.0,損切り
2023-05-31 09:55:00,2023-05-31 10:15:00,売り,-5.0,損切り
2023-05-31 12:05:00,2023-05-31 12:10:00,売り,-5.0,損切り
2023-05-31 12:20:00,2023-05-31 12:45:00,買い,-5.0,損切り
2023-05-31 14:05:00,2023-05-31 14:25:00,売り,20.0,利確
2023-06-02 11:35:00,2023-06-02 13:10:00,売り,-5.0,損切り
2023-06-06 12:15:00,2023-06-06 12:35:00,売り,-5.0,損切り
2023-06-12 10:10:00,2023-06-12 11:15:00,買い,20.0,利確
2023-06-12 14:35:00,2023-06-12 17:20:00,買い,-5.0,損切り
2023-06-13 10:00:00,2023-06-13 10:15:00,買い,-5.0,損切り
